name	registration_no
WED IN STYLE	PV62253
WEDA ARANA AURVEDA NISHPADANA	PV00258329
WEDA GEDARA FITNESS	PV00298065
WEDA MADURA MEDICARE SERVICES	PV00215867
WEDAGE AND COMPANY	PV13436
WEDAGE ENTERPRISES	PV127578
WEDAGE LANKA HOLDINGS	PV00276436
WEDAGEDARA HERBAL PRODUCTS	PV00232273
WEDAGEDARA HERBALS	PV75819
WEDAGEDARA WELLNESS	PV00208931
WEDARALA WELLNESS INTERNATIONAL	PV00256411
WEDASARA FOUNDATION	GL2208
WEDASARA MEDIA & RESEARCH NETWORK	PV128658
WEDATHENNA DEVELOPMENT	PV00250407
WEDDA`S LANKA NATURE COLLECTION	PV65683
WEDDING AND BEAUTY.LK	PV00203630
WEDDING BELLS	PV00207752
WEDDING CAR KANDY	PV00248044
WEDDING FILMS	PV00298166
WEDDING GALLERY	PV112874
WEDDING GALLERY INTERNATIONAL	PV121893
WEDDING MASTER	PV00249840
WEDDING PLAZA INTERNATIONAL	PV118587
WEDDING RING GEM & JEWELLERY	PV63728
WEDDING RING GEM & JEWELLERY COLOMBO	PV112934
WEDDING RING GEM & JEWELLERY RAJARATA	PV112919
WEDDING SQUAD L K	PV00226964
WEDDING STORIES BY SABRINA	PV00279363
WEDDING TV NETWORK	PV00290665
WEDDING WIER	PV72438
WEDDINGDREAMS ACADEMY	PV00287028
WEDDINGS BY FOCAL	PV00285280
WEDDINGS BY V	PV00265465
WEDDINGSWORK	PV00248133
WEDDINGWHEELS	PV00222159
WEDDO	PV00232782
WEDEARACHCHI HOLDING	PV00219428
WEDGE GLOBAL	PV00210987
WEDHA TRADING	PV00248558
WEDHA WELLNESS	
WEDILANKA SERVICES	PV10732
WEDISINGHE CONSTRUCTION	PV72833
WEDISINGHE ENTERPRISES	PV11118
WEDO TRAVELS	PV93614
WEDOLK SOLUTIONS	PV00204547
