name	registration_no
OREALE	PV00216827
ORECTEC	PV00209983
OREEGA INTERNATIONAL	PV97813
OREEK CARBON	PV00223235
OREEMA	PV00238174
OREENA ENGINEERING & CONSTRUCTION	PV00271764
OREENS CAPITCO	PV00226589
OREETA AUTO	PV00215456
OREEYAN STAR AGENCIES & SECURITAS	PV00224946
OREGON CARE	PV00257723
OREGON SPICE PRODUCTS	PV00258614
OREKA INVESTMENTS	PV79567
OREL ANODOX	PV00296320
OREL CORPORATION	PV72125
OREL INTERNATIONAL	PV61985
OREL INTERNATIONAL HOLDINGS	PV16241
OREL LANKA INTERNATIONAL	PV00247553
OREL LK	
OREL M.F.G.	PV9267
OREL PHOTONIX COMMUNICATION	PV117140
OREL PLANTATION	PV00238503
OREL POWER	PV60989
OREL S L K	PV8906
OREL TECH GLOBAL	PV00221407
OREL TECHNO PARK	PV13032
ORELDA ENTERPRISES	PV00234396
ORELGO AUTO ZONE	PV124765
ORELMARK	PV99730
ORELMARK ENGINEERING	PV100759
ORELSOFT	PV00246617
OREN PRODUCTS	PV00221474
ORENA ENTERPRISES	PV74396
ORENBO INTERNATIONAL	PV113486
ORENCO HOTEL	PV86093
ORENCO REAL ESTATE	PV00228874
ORENDA CEYLON LEISURE	PV00230002
ORENDA NATURALS	PV00283924
ORENGE TEA COMPANY	PV79595
ORENKA ENTERPRISES	PV103140
ORENKA MOTORS	PV66037
ORENMA HOLDINGS	PV00216082
ORENMO AGRI PRODUCTS	PV00241431
ORENMO LANKA	PV00246288
ORENTA	PV80189
ORENTO TUBE ICE	PV00212889
ORENUS MAN POWER SERVICES	PV00214444
ORER X P	PV61899
ORETA ENGINEERING	PV74918
ORETA HI-TECH WINDOWS	PV10382
ORETA HOLIDAYS	PV11116
ORETA INTERNATIONAL	PV00224231
ORETA U P V C	PV119798
OREX DEVELOPMENT CORPORATION	PV111490
OREX ELECTRICALS	PV00291952
OREX ENGINEERING SERVICES	PV00270508
OREX PROPERTIES	PV105341
