name	registration_no
ORIAL GROUP OF COMPANIES	PV00267438
ORIAN TERRA LAK STEEL	PV110809
ORIAN VENTURES GLOBAL	PV122964
ORIANA HOLDINGS	PV124200
ORIANTX	PV00289825
ORICEYLON	PV00276786
ORICEYLON ORGANIC	PV00285918
ORICH LANKA INVESTMENTS	PV00317099
ORICHCO CREDIT	PV00210128
ORICHLAN CREDIT	PB5453
ORICHMA CREDIT	PV112547
ORICHMA ENGINEERING	PV00329001
ORICHMA HOLDINGS 	PV127965
ORICHMO INVESTMENT	PV118883
ORICK ENGINEERING	PV120622
ORICO ENGINEERING	PV00203026
ORICWAY MOTORS	PV00214683
ORIEL SECRETARIAL SERVICES	PV00215181
ORIELLE CREATIONS	PV9175
ORIEN SOLUTIONS	PV00266223
ORIENS GLOBAL MARKETING	PV74906
ORIENS INTERNATIONAL BUSINESS	PV00268062
ORIENS LANKA TOURS	PV104232
ORIENT ACADEMY	PB3738
ORIENT ACCESSORIES AND TRIMMING	PV16468
ORIENT AGRO EXPORT	PV00246233
ORIENT AIR AND LOGISTICS	PV15041
ORIENT ALPHAR	PV75191
ORIENT AUTO ENTERPRISES	PV76290
ORIENT BUSINESS MANAGEMENT COMPANY	PV9453
ORIENT CAMPUS	PV00308447
ORIENT CARE HOLDINGS	PV125181
ORIENT CATERING SERVICES	PV9747
ORIENT CERAMICS	PV00324574
ORIENT CERAMICS AND HARDWARE	PV00337411
ORIENT CEY LANKA	PV00271779
ORIENT CLUB COMPANY	PB596
ORIENT CONSTRUCTION COMPANY	PV13980
ORIENT CONSULTANTS	PV00273837
ORIENT CONSUMER SUPPLIES	PV124727
ORIENT CORPORATIONS	PV00295947
ORIENT DESIGN	PV5941
ORIENT DISTRIBUTORS	PV73569
ORIENT DREAMS	
ORIENT ELECTRONICS AND STORES	PV1398
ORIENT ENGINEERING CEMENT PRODUCTS COMPANY	PV00233712
ORIENT FINANCE	PB75
ORIENT FLOORS	PV129152
ORIENT GARMENTS	PV9346PBPQ
ORIENT GEMS	PV2094
ORIENT GEMSTONES & CRYSTALS	PV00287740
ORIENT GLASS	PV97339
ORIENT GLOBAL LOGISTICS	PV60516
ORIENT GLOBAL TECHNOLOGY	PB5000
ORIENT GOLD PLUS	PV15774
ORIENT GRAND LEISURE COMPANY	PV00226970
ORIENT HARDWARE	PV72045
ORIENT HOMES	PV111502
ORIENT HONGKONG EXPRESS	PV12608
ORIENT HOTELS	PB1050
ORIENT IMPEX	PV12796
ORIENT INSURANCE	PB4720
ORIENT INTERIORS	PV00289185
ORIENT INTERNATIONAL LEISURE	PV113574
ORIENT INVESTMENTS AND CREDIT	PV75437
ORIENT JAPAN	PV96715
ORIENT KEN TRADERS	PV76076
ORIENT LANKA	PV00320941
ORIENT LANKA CONFECTIONERY	PV10222
ORIENT LANKA CONTINENTAL	PV00200376
ORIENT LANKA ENTERPRISES	PV00239529
ORIENT LANKA HOLDINGS	PV12560
ORIENT LANKA INTERNATIONAL	PV106208
ORIENT LANKA MARKETING	PV130297
ORIENT LANKA MEDICALS	PV00305601
ORIENT LANKA ORGANIZATION	PV124925
ORIENT LANKA OVERSEAS ACADEMY	PV114776
ORIENT LANKA PLASTIC	PV1873
ORIENT LANKA TRADING COMPANY	PV00216949
ORIENT LANKA TRAVELS	PV00226467
ORIENT LINK	PV16838
ORIENT MANAGEMENT	NF3
ORIENT MANAGEMENT SERVICES	PV19784
ORIENT MANPOWER CONSULTANCY	PV00267009
ORIENT MARINE ENTERPRISES	PV22287
ORIENT MARINE INTERNATIONAL	PV22067
ORIENT MARITIME SERVICES	PV94393
ORIENT MARKETING	PV71292
ORIENT MART	PV00310567
ORIENT MART LANKA	PV00334768
ORIENT MEDICAL	PV00253373
ORIENT MOBILE LANKA	PV00219656
ORIENT MOTOR TRADING	PV00219674
ORIENT MULTICARE	PV00200843
ORIENT PACIFIC INTERNATIONAL	PV00317441
ORIENT PEARL HOTELS	PB00201569
ORIENT PEARL TRADING	PV16918
ORIENT PEARL TRAVEL	PV67221
ORIENT PETROLEUM	PV114369
ORIENT PLANTATION COMPANY	PV00233617
ORIENT PLASTIC	PV847
ORIENT PLUS LANKA	PV00239110
ORIENT POLYMER	PV81576
ORIENT POLYSACKS COMPANY	PV18039
ORIENT PRODUCE BROKERS	PV15191
