name	registration_no
BLEFH GAS SYSTEMS 	PV00257396
BLEKRON TEA'S	PV00245599
BLEND OF CEYLON	PV00267783
BLEND RED	PV00222411
BLENDBURY CEYLON	PV00234820
BLENDMEDIA	PV00211057
BLENDPACH SYSTEMS	PV00219786
BLENDZ FUSION	
BLENRO LANKA HOLDINGS	PV00231586
BLESSCO INTERNATIONAL	PV64442
BLESSED GLOBAL	PV00268383
BLESSING HANDS MISSION	GA2249
BLESSING LANKA FOUNDATION	GA00204618
BLESSINGS BPO	
BLESSMO LANKA	PV00226541
BLEUCOLLAB	PV00222366
BLEUSZ INTERIORS	PV19670
BLEXRON TRADE LINK	PV00235636
