name	registration_no
JEWEL AIRPORT SERVICES	PV00219477
JEWEL ASIA	PV00279546
JEWEL AVENUE	PV00231254
JEWEL CASTLE	PV00272532
JEWEL CAVE FOREIGN EMPLOYMENT SERVICES	PV10753
JEWEL CAVE INTERNATIONAL	PV17908
JEWEL CITY	PV00273106
JEWEL COLLECTION ONLINE	PV20058
JEWEL ENERGY	PV00255481
JEWEL EXPERT BY HASSEN	PV00246629
JEWEL FASHION ACCESSORIES	PV13096
JEWEL ICON	PV117309
JEWEL LAUREL	PV9974
JEWEL LINE	PV82611
JEWEL LINES NEGOMBO	PV00222478
JEWEL MASS	PV00212185
JEWEL N CMB INTERNATIONAL	PV00271776
JEWEL OF CEYLON	
JEWEL OF CEYLON INVESTMENT	PV106575
JEWEL STUDIO	PV121502
JEWEL TRADE INTERNATIONAL	PV61571
JEWEL TRCK INTERNATIONAL	PV981
JEWELARTS CONSTRUCTION AND ENGINEERING	PV20807
JEWELARTS GARMENTS	PV21226
JEWELARTS HOLDINGS	PB1650
JEWELBOX COLLECTION	PV00236286
JEWELCO FLORENCE	PV00274989
JEWELESCO ENTERTAINMENT	PV13771
JEWELESCO INTERNATIONAL TRADING	PV5617
JEWELESCO RESTAURANT	PV3605
JEWELEX AGRI KUMARAGAMA	PV86058
JEWELL ROYALE INTERNATIONAL	PV00224483
JEWELLANKA 105	PV106080
JEWELLANKA MONEY EXCHANGE	PV76824
JEWELLERY CONSULTANTS	PV15973
JEWELLERY DESIGNS LANKA	PV77863
JEWELMINE GEMS	PV102189
JEWELS INTERNATIONAL SERVICES	PV102446
JEWELS LUXE	PV00219774
JEWELS OF THE INDIAN OCEAN	PV00210769
JEWELTOPIA CEYLON	PV00279744
JEWELTRA	
JEWELYACHT	PV62603
