name	registration_no
JEY GROUP	PV126273
JEY LIBRAS	PV00211640
JEYA AGENCY	PV19193
JEYA BOOK CENTRE WATTALA	PV95818
JEYA BOOK SHIOP	
JEYA FOREX EXCHANGE	PV118854
JEYA MAKES	PV00279636
JEYA MAN POWER AGENCY	PV00259721
JEYA PACKAGING	PV110235
JEYABHARATH GRANITES	PV00276445
JEYALAKSHMIKRISNA CONSTRUCTION	PV79375
JEYAM MONEY EXCHANGE	PV67534
JEYAM REAL ESTATE	PV00266760
JEYANANDA ENTERPRISES	PV00274591
JEYANJALI INTERNATIONAL	PV89830
JEYARAMS EXPORTS	PV10972
JEYASIRI FASHIONS	PV121142
JEYATHEEBAM ACCOUNTANCY SERVICES	PV80916
JEYATHEEBAM INVESTMENTS	PB3534
JEYATHU LANKA	PV00249387
JEYJEY PHOTOGRAPHY	PV90890
JEYKAY TEA & HOLIDAY VILLA	PV00241714
JEYMIRA	PV00230022
JEYSHAA SERVICES	
