name	registration_no
HOT AIR BALLOONING	
HOT BAKERS	PV94350
HOT BREAD	PV114744
HOT BURGER HUNT	PV104910
HOT CEYLON	PV00232096
HOT CHICKEN	PV00261706
HOT CHOCLATE	PV109211
HOT COLLECTION	PV75926
HOT FOOD INTERNATIONAL	PV63162
HOT JEANS APPERAL	PV00213475
HOT JOBS ASIA	PV81109
HOT JOBS SERVICES	PV90686
HOT KITCHEN	PV00203901
HOT NEWS MUSIC BAND	
HOT PACK CATERING SERVICES	PV124570
HOT TOUCH FAMILY RESTAURANT	PV62955
HOT WHEELS	PV1975
HOT WORK RESTAURANT	PV89401
HOT-SHOT	PV7781
HOTCAT TECHNOLOGIES	PV00242112
HOTE MENAKA	PV91589
HOTEL   GRAND   LAGOON	PV00277330
HOTEL 100 COLOMBO LANKA	PV00205470
HOTEL 4 U SALIYA GARDEN	PV127596
HOTEL 888	PV00242999
HOTEL A J UNAWATUNA	PV00215091
HOTEL AKANITHA	PV72379
HOTEL AKSHAYAAM	PV00247193
HOTEL AQUEEN	PV00201771
HOTEL AROVIN	PV00254645
HOTEL ARUGAMBAY BEACH INN	PV6224
HOTEL ASHFORD	PV86930
HOTEL ASHFORD SCHOOL AND TRAVEL AGENTS	PV97920
HOTEL ATLANTIC	PV15375
HOTEL AURELIA BOUTIQUE	PV131427
HOTEL BLACKBERRY	PV00262499
HOTEL BLUE BELLS	PV99766
HOTEL BLUE DIAMOND COMPANY	PV62357
HOTEL BLUE MOON	PV00201454
HOTEL BLUE OCEAN & RESTAURANT	PV90935
HOTEL BLUE SKY	PV7882
HOTEL BLUE TURTLE	PV99907
HOTEL CAMELLIA GREEN	
HOTEL CAMELLIA ROSE	PV125805
HOTEL CASSENDRA	PV00204462
HOTEL CASTELLO	PV92242
HOTEL CHANCE PLACE	PV101393
HOTEL CLARION	PV00290235
HOTEL COCONUT BAY	PV00245282
HOTEL CROWN FIELD	PV18982
HOTEL DAMRICH	PV63492
HOTEL DE BUHARI	PB1231
HOTEL DEALS.LK	PV86458
HOTEL DEPOT	PV85853
HOTEL DEVELOPERS (LANKA) LIMITED	PQ143PB
HOTEL DEVELOPMENT AND MANAGEMENT COMPANY	PV00230966
HOTEL DISTRIBUTION SOLUTIONS	PV00276749
HOTEL DIYAGAMA VILLAGE	PV10519
HOTEL DREAMLAND	PV72607
HOTEL DREAMWAY	PV00228711
HOTEL ELEPHANT PASS	PV109649
HOTEL ELEPHANT VIEW	PV12542
HOTEL EMPORIUM	PV71108
HOTEL EMPORIUM INTERNATIONAL	PV110620
HOTEL EURO LANKA	PV10410
HOTEL EXPERT	PV00285326
HOTEL EXPRESS.LK	PV00223212
HOTEL FAMILY TREE	PV119564
HOTEL FUTURE LIFE	PV00242130
HOTEL GANGAADDARA KANDY	PV91136
HOTEL GARDENIA	PV98337
HOTEL GEA	PV87531
HOTEL GOLDEN GATE	PV110575
HOTEL GOLDEN PLACE	PV00233160
HOTEL GOOD WOOD PARK	PV16306
HOTEL GOODWOOD PALZA	PV19770
HOTEL GRAND CAMELLIA	PV119925
HOTEL GRAND DESFORTH	PV00287814
HOTEL GRAND GUARDIAN	PV00259724
HOTEL GRAND SERENDIB	PV107318
HOTEL GREEN PALACE	PV63950
HOTEL GREEN VALLEY	PV14995
HOTEL HAMSY	PV89357
HOTEL HEAVEN'S EDGE	PV97049
HOTEL HESHANI	PV22070
HOTEL HILLCOOL	PV00281040
HOTEL HONORS CLUB	PV61314
HOTEL IMPALA	PV00225374
HOTEL INDOORA	PV123653
HOTEL INTERNATIONAL	PB1637PV
HOTEL INVITE	PV00224862
HOTEL J CITY BEDS	PV00234329
HOTEL KELANIYA	PV3106
HOTEL KINGSTON PARK	PV65303
HOTEL KRISHCO	PV00202337
HOTEL LAGOON WAVES	PV00216075
HOTEL LIFE ON THE WAVE	PV92795
HOTEL LINK SOLUTIONS LANKA	PV95425
HOTEL LOVUSIYAH	PV00203649
HOTEL LUX ETOILES	PV100636
HOTEL LUX ETOILES II	PV92135
HOTEL MAAPURA	PV120590
HOTEL METROPOLE	PV20086
HOTEL MOUNT PARADISE	PV3545
HOTEL NALLUR	PB3815
HOTEL NEITS	PV14334
HOTEL NELLY	PV72670
HOTEL NELLY MARINE	PV129849
HOTEL NILWALA	PV121232
HOTEL NORTH GATE	PV85524
HOTEL NORTH WAY	PV00242967
HOTEL OASIS	PV3285
HOTEL OKRICH	PV116458
HOTEL OMEGA	PV15469
HOTEL OPULENCE	PV00213357
HOTEL OSHIN 	PV00203410
HOTEL OVIYA	PV97150
HOTEL P. T. GARDENS	PV00291002
HOTEL PANORAMA	PV902
HOTEL PENTAGON REEF	PV19005
HOTEL PRINCESS ROSE	PV124081
HOTEL PROPERTIES LANKA INVESTMENTS	PV130318
HOTEL PUSSELLAWA	PV00287753
HOTEL RAINBOW	PV75121
HOTEL RAMRICH	PV103078
HOTEL RANLIYA	PV74481
HOTEL RANSILU	PV13418
HOTEL RANWILL	PV66689
HOTEL RASANGA	PV14139
HOTEL REGAL CITY	PV00213524
HOTEL REHANS	PV2296
HOTEL RELATION	PV00208727
HOTEL RO KALAWEWA	PV00274164
HOTEL ROHANA	PV00217370
HOTEL ROMAYA	PV130848
HOTEL ROYAL GRAND PARADISE	PV106538
HOTEL ROYAL PRINCE HOLDINGS	PV99336
HOTEL SALANHANTHE	PV00288065
HOTEL SAMENRA	PV66886
HOTEL SANASTA	PV6235
HOTEL SAPPHIRE	PV7930
HOTEL SARA	PV19219
HOTEL SAWINGIR	PV00204649
HOTEL SEA MOUNTAIN	PV116879
HOTEL SELLA REST	PV00282432
HOTEL SEVEN GREEN ELITE	PV00228547
HOTEL SHANIKA	PV16850
HOTEL SIGIRYA	PQ81
HOTEL SILANMO	PV89123
HOTEL SITHULIKA	PV00288274
HOTEL SIYARA	PV00221357
HOTEL SOBANA	PV94315
HOTEL SOLID & RESORT	PV00231764
HOTEL SUDU ARALIYA	PV239
HOTEL SUMMER	PV92980
HOTEL SUNRAY	PV00216179
HOTEL SUNSHINE INN	PV13797
HOTEL SUPPLIERS ASSOCIATION	GA3303
HOTEL SUPPLIES ASIA	PV97087
HOTEL SWISS DALE	PV111887
HOTEL SWISS VILLA	PV00278147
HOTEL THAI LANKA	PV92145
HOTEL THE KEY	PV00221024
HOTEL THILHARA	PV00215202
HOTEL THREE CARNATION LANKA	PV110185
HOTEL TWOSO	PV110465
HOTEL URBAN HILL	PV00206017
HOTEL VACANZA	PV107836
HOTEL VADALIE	PV00241990
HOTEL VASUKI	PV73964
HOTEL VEGELANDS	PV15653
HOTEL VINALI	PV95517
HOTEL VINDIV	PV00224292
HOTEL VINRICH	PV20124
HOTEL WATERS SPRING	PV00215195
HOTEL WEDDING HOUSE HOLIDAY INN	PV6060
HOTEL WESTERN	PV18851
HOTEL WEWALA BEACH	PV83228
HOTEL YAPAWWA PARADISE	PV18150
HOTELROOMNET	PB4790
HOTELS COLOMBO (1963)	PB674
HOTELS HIPPO.COM	PV00231672
HOTELS WITH OFFERS	PV85960
HOTELSEYE	PV60597
HOTEX EMBROIDERY	PV19259
HOTICULTURIST LANKA	PB4843
HOTMELLO	PV00282997
HOTPLATE	PV00261758
HOTPOINT	PV18285
HOTS LANKA AGRI SOLUTIONS	PV00290340
HOTSPUR TECHNOLOGY	PV00244722
HOTWIRED	PV18030
