name	registration_no
HORAHENA INVESTMENTS	PB115
HORAMULLA HYDRO POWER	PV86917
HORAMULLA TEA PLANTATIONS	PV14221
HORANA CERAMICS	PV00263804
HORANA CUSHION WORKS	PV78257
HORANA HEIGHTS	PV00266751
HORANA MILLENNIUM HOUSE	PV127238
HORANA MINERALS	PV00223859
HORANA PLANTATIONS	PQ126
HORANA SOLAR POWER	PV00236972
HORANA WASANA BAKERS & SWEETS	PV80071
HORANA WASANA BAKERS	PV00274900
HORATHAPOLA HOLDINGS	PV94292
HORATOTA HYDRO POWER	PV90837
HORECA FARMS LANKA	PV00200793
HORECA FOOD SOLUTIONS	PV118922
HORECA FOOD SUPPLIES	PV00293762
HORESH & GREEN REAL ESTATE	PV120480
HORIZAN EXPORT	PV113747
HORIZON AGRO PRODUCTS HOLDINGS	
HORIZON ASSET	PB4793
HORIZON AT SIX	PV81996
HORIZON AVIATION	PV70198
HORIZON BEACH RESORT	PV127205
HORIZON BUSINESS ASSOCIATES	PV00221963
HORIZON BUSINESS CONSORTIUM	PV00251698
HORIZON BUSINESS SOLUTIONS	PV69479
HORIZON CAMPUS	PB5269
HORIZON COLLEGE OF BUSINESS AND TECHNOLOGY	PV62877
HORIZON CONSUMER PRODUCTS	PV128634
HORIZON EDUCATION CONSULTANCY LANKA	PV114890
HORIZON ELECTROTECHNICS	PV00225106
HORIZON ELITE	PV00244187
HORIZON ENERGY ENGINEERING	PV00223264
HORIZON ENTERPRISE BUSINESS SOLUTIONS	PV81488
HORIZON EQUITY INVESTMENT	PV00243290
HORIZON EXPROT AND IMPORT COPMPANY	PV96319
HORIZON FREIGHT CONCEPT	PV87017
HORIZON GLOBAL ASSIST	PV00262938
HORIZON GLOBAL SOLUTIONS	PV00246137
HORIZON GROUP USA GLOBAL LLC	PCC00287820
HORIZON HARVEST	PV112558
HORIZON HEALTH CARE	PV00218050
HORIZON HILLS	PV89414
HORIZON HOLDINGS	PV00263517
HORIZON HOME	PV00258726
HORIZON HOSPITALS	PV00220820
HORIZON HUNTERS	PV00200204
HORIZON I T SERVICES	PV83362
HORIZON IMPORTS & EXPORTS	PV00200313
HORIZON INDUSTRIAL PRODUCTS	PV00278163
HORIZON INDUSTRIES	PV00281663
HORIZON LANKA FOUNDATION	GA411
HORIZON LANKA HOLDINGS	PV00274399
HORIZON LANKA INDUSTRIES	PV89909
HORIZON LANKA INVESTMENTS	PV91901
HORIZON LEISURE SERVICES	PV71731
HORIZON LOGISTICS	PV00208008
HORIZON MACHINES	PV113558
HORIZON MANAGEMENT SERVICES	
HORIZON MEDIA NETWORK	PV10531
HORIZON MEDIA PRODUCTION	PV00249286
HORIZON PARTNERS	PB316
HORIZON PRINTING	PV103783
HORIZON REAL ESTATE & ADVERTISING	PV00262765
HORIZON REAL ESTATE AND PROPERTY DEVELOPERS	PV1647
HORIZON RENEWABLE RESOURCES CEYLON CO.	PB00246055
HORIZON RESIDENCIES	PV89381
HORIZON RESOURCES	PV00207419
HORIZON SEEDS	PV127920
HORIZON SHIPPING COLOMBO	PV22181
HORIZON SPA	PV00289362
HORIZON STUEY CENTER	PV90278
HORIZON SUPPLY SOLUTIONS	PV00250687
HORIZON TAF	PV00225363
HORIZON THE HOBBY STORE	PV00267045
HORIZON TOURISM AND TRAVELS LANKA	PV123717
HORIZON TRADE LINK	PV00241558
HORIZON VENTURES	PV14928
HORIZON VOYAGES	PV73529
HORIZON WORLD EXPRESS COURIER	PV00241265
HORIZONS CEYLON SPICES AND FOODS	PV00265061
HORIZONS LANKA	PV00276225
HORIZONTEL NETWORKS	PV10066
HORIZONTEX INTERNATIONAL SOURCING	PV97236
HORN JADE ACCESSORIES	NF146
HORNBILL	
HORNCEY  HOLDINGS	PV00233638
HORNET	NF435
HORNS ENGLAND	PV00268827
HOROMBAWA COIR	PV00221329
HOROWPATANA JUNGLE PARK	PV107186
HORSEMAN INTERNATIONAL COLOMBO	PV82705
HORSEMEN TRAVELS	PV82698
HORSESHOE BAY	PV10346
HORTECH ASIA	PV69982
HORTICARE LANKA	PV68361
HORTICOIR	PV80256
HORTICULTURAL DEVELOPERS	PV63594
HORTIGROW	PV00298469
HORTILUSH GREENSPACE	
HORTIYANS HORTICULTURE	PV00226862
HORTON CAMPUS COLOMBO	PV100483
HORTON PLACE PROPERTIES	PV99298
HORTON PLAINS RESORT AND SPA	PB5103
HORTON REALTY	PV00219309
HORTON SQUARE	PV121246
HORTON TOWERS & COTTAGES	PV109358
HORUS	PV94297
