name	registration_no
DIS ENGINEERING	PV00271753
DISA AGRO	PV00284999
DISA PUBLICATIONS	PV92089
DISABLED SEAMEN BENEVOLENT FUND	GA276
DISAL INVESTMENT	PV88343
DISALA CLOTHING	PV00287009
DISALI INTERNATIONAL	PV120794
DISALMI APPAREL	PV00253344
DISANAYAKA SUPER MALL	PV124068
DISARA DISTRIBUTORS	PV65774
DISARA ENGINEERING SOLUTIONS	PV98713
DISARU INTERNATIONAL ENGINEERING COMPANY	PV113506
DISCO FISH	PV108896
DISCOUNT AREA	PV107142
DISCOUNT FOOD CITY	PV00276560
DISCOUNT SHOP	PV00240720
DISCOUNT STORE	PV122940
DISCOUNT TRAVELS	PV121190
DISCOVER BEYOND	PV93321
DISCOVER CEYLON	PV00277670
DISCOVER CEYLON GEMS	PV00220428
DISCOVER CEYLON HOLIDAYS INTERNATIONAL	PV00202602
DISCOVER DREAMS	PV00290449
DISCOVER EDEN HOLIDAYS	PV00290055
DISCOVER GEM & JEWELLERY	PV00287473
DISCOVER LANKA HOLIDAYS	PV88142
DISCOVER LANKA TOURS	PV4695
DISCOVER LANKA TOURS AND TRAVELS	PV106440
DISCOVER LIFE	
DISCOVER SECURITY SERVICE	PV66590
DISCOVER THE WORLD MARKETING	PV3045
DISCOVERED YOU INTERNATIONAL	PV00275484
DISCOVERY APPARELS COMPANY	PV96658
DISCOVERY BAY	PV74456
DISCOVERY BAY INTERNATIONAL	PV89796
DISCOVERY EDUCATION	PV121323
DISCOVERY EDUCATIONAL SERVICES	PV00264962
DISCOVERY FASHIONS	PV99458
DISCOVERY HOUSE DISTRIBUTORS	PV5469
DISCOVERY INTERNATIONAL CORPORATION	PV60378
DISCOVERY KIDS ACADEMY	PV00281736
DISCOVERY LEISURE MANAGEMENT	PV119283
DISCOVERY PARTNERS LANKA	PV00272523
DISCOVERY PAYMENT TECHNOLOGIES	PV00277836
DISCOVERY STATIONERS	PV00213302
DISCRETE VENTURES	PV00231022
DISCRETION TRADING	PV82402
DISENLAK	PV00246824
DISENYA LANDSCAPE AND CLEANING SERVICE	PV00208973
DISH BOX SERVICE POINT	PV89380
DISHA GOLD LOAN CENTER	PV00212389
DISHANI	PV70339
DISHARA SECRETARIAL SERVICES	PV11233
DISHARA WASHING	PV75141
DISHINI MANPOWER SERVICES	PV100025
DISHMA CEYLON	PV72104
DISHNA INVESTMENTS	PV00209566
DISHON COMPANY	PV126612
DISHTAG	PV00200661
DISIRU DISTRIBUTORS	PV00238089
DISKOMELON	PV00269522
DISL COCO PRODUCTS	PV00261394
DISLIN LANKA	PV00212362
DISLSHAN MODERN RICE MILLS	PV66928
DISMAA PLANTATION	PV00251706
DISMEC	PV4785
DISMEC MARKETING	PV4748
DISMI LANKA INVESTMENTS	PV65237
DISNA APPARELS	PV2915
DISNA HERBS	PV00228440
DISNA INVESTMENT	PV00253836
DISNA MICRO CREDIT	PV114315
DISNEY WORLD DAY CARE & PRESCHOOL	PV00250099
DISNI PRODUCTS	PV00261797
DISPENSE SYSTEMS TECHNOLOGIES	PV73301
DISPLAY HUB.LK	PV00277281
DISPLAY MANUFACTURING INDUSTRIES	PV15083
DISPOWER	PV105649
DISRUPT INNOVATION	PV94641
DISRUPT TRADING	PV00271589
DISRUPTANTS COMPANY	PV116505
DISRUPTIVE SOLUTIONS	PV00279101
DISS TRADING	PV68500
DISSA PRODUCTS	PV00236316
DISSANAYAKA AGRO CENTER	PV00276865
DISSANAYAKA AND WIMAL ENTERPRISES	PV00226498
DISSANAYAKA CONSTRUCTION	PV81305
DISSANAYAKA HOLDINGS INTERNATIONAL	PV00245965
DISSANAYAKA TEXTILES AND COMPANY	PV00258967
DISSANAYAKA TRADING	PV130952
DISSANAYAKE AGRO	PV00282040
DISSANAYAKE AUTO PARTS	PV00267010
DISSANAYAKE AUTO VISION	PV72692
DISSANAYAKE BUILDERS & ENGINEERING	PV00257708
DISSANAYAKE ENTERPRISES & DISTRIBUTORS	PV00227705
DISSANAYAKE ESTATES	PV00235223
DISSANAYAKE HOLDINGS	PV00224868
DISSANAYAKE IMPORTS & SUPPLIERS	PV00246830
DISSANAYAKE INVESTMENT	PV00201216
DISSANAYAKE MANPOWER & TRANSPORT SUPPLIERS	PV74577
DISSANAYAKE PRIVATE HOSPITAL	PV00288434
DISSAS POWER	PV110226
DISSOL PRODUCTS INTERNATIONAL	PV18580
DISSON INDUSTRIAL SOLUTIONS	PV00248040
DISSURU HOLDINGS	PV110462
DISTANCE LEARNING CENTRE	PB192
DISTANT HORIZONS	PB5042
DISTILLERIES COMPANY OF SRI LANKA	PQ112
DISTILLERY ONE	PV00212733
DISTINCT FOOD AND BEVERAGES	PV7644
