name	registration_no
IBR HANDLOOM	PV00281149
IBRAHIM ENTERPRISES	PV10012
IBRAHIM GEMS	PV00282552
IBRAHIM JAFFERJEE	PV66595
IBRAHIM SAW MILLS & CARPENTER WORKSHOP	
IBRAHIM TRADING INTERNATIONAL	PV00273512
IBRAHIM TRAVELS & TOURS	PV85189
IBRASAM HOLDING LANKA	PV113494
IBRICKS	PV00256005
IBROS	PV00230191
IBRT ACADEMY OF LANGUAGES	
