name	registration_no
KESARA HOLDILNGS	PV104135
KESARA INVESTMENT	PV101300
KESARA MANPOWER	PV00204630
KESARAN MERCHANTS	PV3409
KESAVAA TRAINING	PV00273130
KESAWA AGENCIES	PV69571
KESBEWA SANASA SHARE HOLDERS TRUST COMPANY	PB4891
KESEL WATTE DISTRIBUTORS	PV3222
KESELWATHTHA FARMS AND AGRO	PV00244937
KESELWATTE AGENCIES	PV7702
KESELWATTE AGENCIES AND INDUSTRIES	PV7212
KESELWATTE TRADING	PV11808
KESELWATTHA SATHYANJI	PV112660
KESH ONE HOLDINGS	PV00222738
KESHA MARKETING	PV00218581
KESHAL INTERNATIONAL	PV00213089
KESHAN BTL SOLUTIONS	PV00277110
KESHAN ENTERPRISES	PV92990
KESHANI GROUP INTERNATIONAL	PV00271547
KESHARA AUTOMATION ENGINEERING	PV00206470
KESHARA CORPORATIONS	PV00295272
KESHARA ENGINEERING	PV73570
KESHARA INVESTMENTS	PV127575
KESHARA MINERALS AND CHEMICALS	PV10215
KESHARA RAJARATA HOLDINGS	PV00285760
KESHARA RICE PRODUCTS	PV00246458
KESHARA SINGHA GEMS	PV00232410
KESHAS FASHION	PV00268870
KESHATRANSPLANT	PV00267341
KESHAVI CEYLONS	
KESHAWAYA INVESTMENT	PV00239630
KESHEE INVESTMENT	PV72292
KESHIYAA SEA FOOD ENTERPRISES	PV00239663
KESON HOLDINGS	PV79249
KESRO INTERNATIONAL	PV83272
KESS ACADEMY	PV00245421
KESS BRIDALS	PV00256238
KESS HOLDINGS	PV68588
KESS INSTITUTE	PV87962
KESTA FACTUM	PV00212205
KESTOR AUTOMOTIVE	PB00223517
KESTOR CAPITALS GROUP	PB00211634
KESTRAL INTERNATIONAL	PV67761
KESTREL	PV6392
KESTRELS COLOMBO	PV00201691
KESTRELS MEN	PV00208918
