name	registration_no
KELAANDCO	PV00295763
KELAART AUCTIONS	PV00226706
KELANEIYA & BRAEMAR ESTATES	PV13556
KELANI AGRO VENTURES	PV00240592
KELANI AMUTHU ART	PV00251076
KELANI CABLES	PQ117
KELANI CASCADE HYDRO	PV101753
KELANI CYCLES	PV83056
KELANI ENTERPRISES	PV00220586
KELANI EXPORTS	
KELANI EXTERNAL DEGREE INSTITUTE	PV107183
KELANI FABRICS	PV8378
KELANI KITCHEN	PV00211869
KELANI MEDICALS	PV76791
KELANI METROPOLITAN CAMPUS	PV00256148
KELANI POWER	PV101130
KELANI SUPER	PV00261056
KELANI SUPER CENTER	PV74543
KELANI TYRES	PQ123
KELANI VALLEY CANNERIES	PB352
KELANI VALLEY PLANTATIONS	PQ58
KELANI VALLEY SUPPLIERS	PV19436
KELANI VALLEY TEA FACTORIES	PV60870
KELANI VALLY HOSPITALS	PV11537
KELANI VIEW WAREHOUSE	PV15514
KELANIMULLA BEER SHOP	PV00273526
KELANIVALLEY GEMS	PV00290944
KELANIVALLEY TRADE CENTRE	PV102624
KELANIWELY HOMES	PV107332
KELANIYA PLANTATIONS	PV76319
KELANIYA TOURIST HOTELS	PV3080
KELANYLAC INTERNATIONAL	PV00263324
KELAWA LUXURY CAMPING	PV122438
KELAXA	PV00271454
KELE KADE	
KELE RESORTS	PV124352
KELEBEK	PV00206581
KELEIDO SOURCE	PV68784
KELENTAN HOLDINGS	PV16105
KELITAH CONSULTANTS	PV92621
KELLA UNIVERSE	PV00271750
KELLER WILLIAMS REALTY	PV00286663
KELLOGG INDIA PRIVATE LIMITED	FC1084
KELLWOOD TRADING	NF513
KELLY CLOTHING	PV00288119
KELLY FELDER	PV00274281
KELLY GROUP TEA FACTORY	PV00227630
KELLY H R L	PV67462
KELMAN APPARELS	PV13915
KELMAN HOLDINGS . [N(PVS) 39351]	PV13239
KELON STEELS LANKA	PV13257
KELSEY ALUMINIUM	PV19815
KELSEY DEVELOPMENTS	PQ76
KELSEY HEIGHTS NUGEGODA	PV00252172
KELSEY HOLDING  (NPBS 888)	PB1660
KELSEY HOMES (CENTRAL PARK)	PV00235909
KELSEY HOMES	PB3539PV
KELSEY LAND	
KELSEY PROPERTY DEVELOPERS	PV16859
KELSO LANKA HOLDINGS	PV00219739
KELTEC RENT A CAR	PV74964
KELUM  CEYLON  CINNAMON	PV00267976
KELUM INVESTMENTS	PV65718
KELUM TIMBER STORES	PV20502
KELUM TIMBER TRADERS	PV00223670
KELUM TIMBER WORLD	PV67684
KELUN LIFESCIENCES	PV00200254
KELVIN  HOLDINGS	PV00213282
KELVIN ECO RESORT	PV00268490
KELVIN SPICES	PV73343
KELVIN TEA	PV94334
KELVIN'S COOPERATION	PV00248706
KELVINATOR AICHI TRADING	PV89188
KELVINEX	PV95797
KELZA FACTUM	PV00212180
KELZON LANKA CONSTRUCTION	PV96909
KELZON MINERAL LANKA	PV114133
