name	registration_no
NIT LANKA	PV78999
NIT SOLUTIONS	PV00297909
NIT TRADING LANKA	PV113032
NITE INTERNATIONAL	PV66124
NITH RESEARCH INSTITUTION	PV131879
NITHIJAYA ENTERPRISES	PV00237939
NITHIJAYA SAREE	PV104866
NITHILA INN	PV21959
NITHILA REST	PV00242918
NITHIN ELECTRONIC AND ELECTRICAL	PV00243750
NITHIRA ENGINEERING	PV00201686
NITHRO MERCANTILE AND INVESTMENTS	PV115339
NITHU AGRO	PV00300110
NITHUS	PV00229473
NITHUSAN	PV00284838
NITHUSHA HOLIDAY HOUSE	PV00296753
NITHY TWINKLE	PV00267069
NITHYA HOLDINGS	PV00277916
NITHYA KALYANI BULLION TRADING & JEWELLERY COMPANY	PV67207
NITHYA PAPER AND BOARDS LANKA	PV73316
NITHYA TRADING	PV00237407
NITHYALOK	PV00269182
NITHYANGA CATERES	
NITHYARN	PB5080
NITIN ENGINEERING AND CONSTRUCTION	PV87125
NITMA ENGINEERING	PV79402
NITMARK TECHNOLOGIES	PV119402
NITMO	PV12935
NITRA PRINTING	PV80767
NITRO  INTERNATIONAL	PV00268467
NITRO CONSTRUCTIONS COMPANY	PV20132
NITRO INDUSTRIES	PV00280131
NITRO INVESTMENTS	PV11072
NITRO LANKA	PV12070
NITRO RACING COLOMBO	PV95394
NITROSYS	PV00205259
NITROTEX  GEM  CITY	PV00265844
NITROUS TECHNOLOGIES	PV102940
NITS AGRI MACHINERIES	PV00248847
NITS ENGINEERING TECHNOLOGIES	PV00221538
NITS GENERAL TRADING	PV119154
NITSON & AMITSU PRIVATE	FC1340
NITTA	PV00247566
NITTAMALUWA POWER	PV90595
NITTERA	PV00287186
NITTO LANKA	PV15094
NITYAVALLI PRODUCTS	PV101175
NITYO INFOTECH SERVICES S.L	PV131754
