name	registration_no
EID HOLDINGS	PV00265080
EID INTERNATIONAL	PV68048
EIDEAS TECHNOLOGIES	PV98548
EIDIKOS LANKA	PV11237
EIDOS CONSTRUCTIONS	PV75952
