name	registration_no
CODA FEST	PV86945
CODAPT	
CODE 21	PV108808
CODE 24 LANKA	PV103994
CODE 3	PV65971
CODE 369	PV00222868
CODE 5 LABS	PV00249095
CODE A.X.L	PV00221777
CODE BASYS	PV00230080
CODE BYTES	PV00222586
CODE CONSULTANTS	PV00208293
CODE CONSULTING VENTURES	PV00271568
CODE CREATIVES	PV00274523
CODE DESIGN	PV121410
CODE DIGITAL	PV118373
CODE FACTORY INFORMATION TECHNOLOGY	PV114790
CODE FOUNDRY	PV00204776
CODE GENERATORS	PV14263
CODE INNOVATOR	PV127917
CODE INTOUCH	PV00278219
CODE L  K	PV00233109
CODE MOONS	PV00257888
CODE NOTIFY	PV00294491
CODE PRIME	PV116656
CODE PULSE SOLUTIONS	PV00298978
CODE RIVER SOFTWARE SOLUTIONS	PV00220870
CODE STAGE	PV00224635
CODE START SOLUTIONS	PV00276229
CODE WAVE LABS	PV00290636
CODE X DIGITAL SOLUTIONS	PV00269287
CODE-GEN INTERNATIONAL	PV9675
CODE-V ELIXIR	PV123118
CODE2LABS	PV00290983
CODEART SOLUTIONS	PV00237521
CODEBLIZ	PV00234365
CODEBLOCKS	PV00267543
CODEBRIX	PV00229764
CODEC SOLUTION	PV00299072
CODECANVAS STUDIOS	PV00293403
CODECARDIO	PV00285018
CODECUP	PV00292146
CODEFAC	PV10250
CODEFINITY	PV00221870
CODEFIX SOLUTIONS	PV130969
CODEFOLK SOLUTION	PV00202755
CODEFYS INTERNATIONAL	PV00288599
CODEGEN	
CODEGEN CONSULTING SERVICES	PV61832
CODEGEN INNOVATIONS (PRIVATE) LIMITED	PCC00271314
CODEGEN INNOVATIONS	PV00269152
CODEGEN LANKA	PV16174
CODEGEN LEX	PV00296481
CODEGEN MANAGED SERVICES	PV00214781
CODEGEN SUSTAINABLE SOLUTIONS	PV69039
CODEGENIC LABS	
CODEGREENLABS	PV00268636
CODEHRM	PV00292141
CODEHUB	PV00269030
CODEINIS	
CODELAB SOLUTIONS	PV00269846
CODELANTIC	PV130042
CODELEAD	PV00274808
CODELOGIC BUSINESS SOLUTIONS	PV110893
CODEM	PV110417
CODEMASKER TECHNOLOGY	PV00226256
CODEMATE LANKA	PV119421
CODEMINE I T SOLUTIONS	PV00236783
CODEN INGENUITY SOLUTIONS	
CODENET CORPORATION	PV60910
CODENEXSUS	PV00274640
CODEOLIMA	PV00245061
CODEOMINDS	PV00258813
CODEPARK LABS	PV00212963
CODERAT CONCEPT	PV00216563
CODERAVAN	PV00223234
CODERAY TECHNOLOGIES	PV00262940
CODERED TECHNOLOGY SOLUTIONS	PV00227222
CODERIUM LABS	PV00291970
CODERIZE	PV102191
CODEROG SOFTWARE ENGINEERING	PV00278411
CODERS EVOKE	PV00284820
CODERSEDGE	PV00275321
CODESCOUTS	PV00279320
CODESEC	PV00278972
CODESET LABS	PV111206
CODESK	PV00261877
CODESPARK	PV70437
CODESSYN	PV00288398
CODESYNC SOLUTIONS	PV96145
CODESYS	PV91075
CODETECH AUTOMOTIVE	PV00228875
CODETREK	PV00295451
CODETRICS	PV129061
CODEVIBES	PV00228839
CODEVIEW	PV00292931
CODEVITA	PV00220008
CODEVOLUT	PV00229274
CODEVUS	PV126909
CODEWAVES	PV00288288
CODEWORKS TECHNOLOGIES	PV00220782
CODEX	PV00208484
CODEX HOLDINGS	PV00254371
CODEX INNOVATIVE SOLUTIONS	PV00241440
CODEX LABS	PV00278056
CODEXBETA	PV00211253
CODEXLABS TECHNOLOGIES	PV00229442
CODEXPERTS SOFTWARE SOLUTIONS	PV00286913
CODEYOUTH TECHNOLOGIES	PV00268246
CODEZELA TECHNOLOGIES	PV00249608
CODEZILLA	PV00232315
CODEZONE SOFTWARE CORPORATION	PV121980
CODEZONE SOLUTIONS	PV77693
CODICE	PV00245380
CODICINNOVATION	PV00278832
CODIMITE	PV00220363
CODING COLLEGE	PV119102
CODING LAB	PV00230637
CODING LEGENDS	PV00282784
CODO INTERNATIONAL	PV00238086
CODRI	PV00243413
CODSPIDER	PV00256395
CODUZA	PV00295331
CODXCEL SOLUTION	PV00298353
CODZ BEE	PV00225781
