name	registration_no
COS INTERNATIONAL CAMPUS	PV00231500
COSAN LANKA	
COSCO HOME CARE	PV122773
COSCO LANKA LOGISTICS	PV61514
COSCO POLYMER LANKA	PV13062
COSEC ENGINEERING	PV00236474
COSEY LIQUOR STORES	PV18159
COSHWO INDUSTRIES	PV00290590
COSI FOUNDATION FOR TECHNICAL CO-OPERATION	GA552
COSKO LANKA	PV00267414
COSMART INTERNATIONAL	NF268
COSMECX CONSORTIUM	PV85690
COSMECX TECHNOLOGIES	PV00282931
COSMED INTERNATIONAL	PV70259
COSMEDIX NATURAL	PV69808
COSMETIC DENTISTRY	PV65343
COSMETIC MART	PV00269075
COSMETICS LANKA HEALTH & BEAUTY	PV117581
COSMETICS MANUFACTURERS ASSOCIATION OF SRI LANKA	GA2947
COSMETICS.LK	PV00206130
COSMIC AQUARIUM	PV99112
COSMIC COMMERCE	PV00290445
COSMIC EXPORTS	
COSMIC GEMS	PV00271357
COSMIC HOLDINGS	PV00229403
COSMIC INTERNATIONAL	PV00265937
COSMIC LANKA	PV61324
COSMIC MARKETING	PV73276
COSMIC PHARMA	PV106383
COSMIC POLE CONSULTANTS	PV00274919
COSMIC POLY PLAST	PV22109
COSMIC RAYS ENERGY	PV122728
COSMIC SECURITY CONSULTANTS	PV78215
COSMIC SHOW TOWN	PV123537
COSMIC TECHNOLOGIES	PV6350
COSMIC TRADING	PV00279562
COSMO CONSTRUCTION AND HARDWARE	PV70103
COSMO ENGINEERING	PV106524
COSMO ENVIRONMENTAL SERVICES	PV00202037
COSMO HERBS	PV74197
COSMO INVESTMENTS	PV83048
COSMO ITALIANO 88	PV00261740
COSMO LANKA MANAGEMENT SERVICES	PV62276
COSMO LANKA TRADING	PV87820
COSMO LINE	PV00247648
COSMO MART	PV129318
COSMO MINERALS LANKA	
COSMO PARADISE	PV00250826
COSMO POLY	PV3761
COSMO POWER TECHNOLOGIES	PV00253875
COSMO QUEEN	PV00242250
COSMO REAL ESTATE	PV108474
COSMO SYNDICATE	PV90656
COSMO SYNDICATE HOLDINGS	PV111985
COSMO TEC LANKA COMPANY 	PV130973
COSMO TRADING	PV00278721
COSMO TRAVELS	PV00268274
COSMOFORGE TECHNOLOGIES	PV17380
COSMOLILY SKIN CARE PRODUCT	PV00282137
COSMOLINK TECHNOLOGIES	PV00205758
COSMOPLUS CONSUMER PRODUCTS	PV89186
COSMOPOINT	PV61192
COSMOPOLITAN ACADEMY OF MANAGEMENT	PV00221362
COSMOPOLITAN ENGINEERING SERVICES	PV7396
COSMOPOLITAN EXPORT	PV83199
COSMOPOLITAN GATEWAY SOLUTIONS	PV00224801
COSMOPOLITAN LEARNING ACADEMY	PV10157
COSMOPOLITAN RESTAURANT & PUB	PV82754
COSMOS COLOMBO	
COSMOS COMMUNICATION & SOLUTIONS	PV67412
COSMOS ENERGY INTERNATIONAL	PV00236464
COSMOS LANKA HOLDINGS	PV84484
COSMOS LEISURE	PV77389
COSMOS MACKY INDUSTRIES	PV22171
COSMOS MEDICAL SERVICES	PV73892
COSMOS PRINTING	PV5387
COSMOS SECURITY SERVICES & INVESTIGATIONS	PV4273
COSMOS SPORTS SOLUTIONS	PV00241013
COSMOS TRADING COMPANY	PV4353
COSMOS WORKSPACES	PV00235375
COSMOTECH	PV5117
COSMOVEDA LIFE CARE	PV77354
COSOL	PV92540
COSOMO INTERNATIONAL	PV00226063
COSS JAFFNA	PV99672
COSS LANKA	PV103765
COSS LANKA SKILLS COLLEGE	PV120115
COST  AND  CONTRACT  SURVEYORS	PV00224381
COST CONSULTANCY SERVICES	PV11977
COST CONSULTING CONSORTIUM INTERNATIOINAL	PV65129
COST ENGINEERING SERVICES	PV9260
COST MANAGEMENT CONSULTANCY	PV69004
COST MANAGEMENT SERVICES	PV3257
COST N CONSULTANT QUANTITY SURVEYORS	PV00241627
COSTA BROTHERS	PV1397
COSTA CAPITAL CEYLON	PV124215
COSTA HOTELS INVESTMENT	PV121439
COSTA JAYASINGHE ASSOCIATES	PV81360
COSTCO FOODS	PV00287317
COSTCO LANKA	PV00218823
COSTCUT BUSINESS	PV00210705
COSTMONARCH	PV00243981
COSTRACT	PV00222380
COSTUME  HOUSE	PV00292776
COSTYOULEZZ	PV00239278
COSWAY ASIA	PV75426
COSWORTH INTERNATIONAL	PV10681
COSWORTH SPECIALTY HARDWOODS	PV00200206
COSY GASOLINE AND SERVICES	PV91540
