name	registration_no
COM NET	PV00273166
COM-CON	PV17897
COMAC ENGINEERING LANKA	PV95268
COMANY HOTELS	PV17109
COMANY MANAGEMENT AND INVESTMENT	PV7438
COMARK AGENCIES	PV80500
COMARK ENGINEERS	PV72419
COMARK LANKA	PV2198
COMBE HOLDINGS	PV69495
COMBO ZONE	PV5945
COMBO@COLOMBO	PV21492
COMBUVA	PV00275914
COMCARE TECHNOLOGIES	PV123081
COMCORP	PV12683
COME TO THE POINT	PV00236146
COME-SHARE FOUNDATION	GA13
COMEL HOLDINGS	PV83985
COMELY HERBAL	PV00200671
COMELY HOTEL MANAGEMENT SERVICES	PV97005
COMERCIO HOLDINGS	
COMET ENGINEERING	PV128410
COMEX	PV00279238
COMEXCO INTERNATIONAL	PV2776
COMFIX ENGINEERS	PV83657
COMFORT BEDDING INTERNATIONAL	PV72931
COMFORT CLOTHING COMPANY	PV81060
COMFORT CONCEPTS	PV107789
COMFORT DESIGN	PV124633
COMFORT ENGINEERING COMPANY	PV00290506
COMFORT HEALTH CARE LANKA	PV74553
COMFORT HOLDINGS	PV00215718
COMFORT HOLIDAYS	PV90031
COMFORT INTERNATIONAL LANKA	PV104708
COMFORT LIVING	PV9483
COMFORT PARADISE	PV00204161
COMFORT SOLUTIONS	PV119075
COMFORT TECHNOLOGIES	PV00223911
COMFORTEC	PV97221
COMFORTON BRANDS	PV00236790
COMFOT RESIDENCIES	PV00249249
COMFRI AIR CONDITIONER SERVICES	PV91797
COMFY LINEN	PV124682
COMFYI HEALTH CARE PRODUCT	PV82008
COMFYLOVE	PV00286010
COMIC GALLERY	PV00278112
COMINDTAX MANAGEMENT SERVICE	PV1632PB
COMINTO TECHNOLOGIES	PV78828
COMIRKA	PV71805
COMITY CONSULTANTS AND SECRETARIES	PV96710
COMMERCE ACADEMY	PV00290862
COMMERCE ACADEMY LEARNING	PV00295941
COMMERCE BRIDGE ACCESS IMPORT AND EXPORT	PV00292182
COMMERCE SECTION	PV00291898
COMMERCE TEC	PV00258276
COMMERCEPROMOTE TECHNOLOGY	PV129151
COMMERCIAL & COMMERCE PRODUCT MARKET RESEARCH & DEVELOPMENT	PV00217112
COMMERCIAL ACCOUNTING CONSULTANTS	PV75573
COMMERCIAL AGENCIES (CEYLON)	PV2458
COMMERCIAL ASSETS	PV00254106
COMMERCIAL ASSETS AND INVESTMENTS	PV00285676
COMMERCIAL AUTO MART	PV00241635
COMMERCIAL BROADCASTING	PV88601
COMMERCIAL BUSINESS CONSULTANTS	
COMMERCIAL BUSINESS CREDIT	PV126840
COMMERCIAL CAPITAL HOLDINGS	PV00235167
COMMERCIAL CAPITAL INVESTMENTS	PV00229954
COMMERCIAL CARING	PV00217463
COMMERCIAL CHEMICAL MANUFACTURERS	PV97179
COMMERCIAL CLEANING LANKA	PV00237409
COMMERCIAL COMPANY ENGINEERS HATTON	PV00262284
COMMERCIAL CONTACTS	PV77424
COMMERCIAL CREDIT & FINANCE	PB269PQ
COMMERCIAL CREDIT ASSOCIATES	PV98576
COMMERCIAL CROPS DEVELOPMENT SERVICES & PLANTATION	PV00267111
COMMERCIAL DEVELOPMENT & INVESTMENT	PV103885
COMMERCIAL DEVELOPMENT COMPANY	PQ114
COMMERCIAL DIVERS	PV11780
COMMERCIAL ENGINEERING & TRADING COMPANY	PV70385
COMMERCIAL ENGINEERING AND SERVICES	PV00229044
COMMERCIAL EQUIPMENT SUPPLIERS	PV69351
COMMERCIAL EXPORT & IMPORT	PV105463
COMMERCIAL EXPRESS	PV00273520
COMMERCIAL FACTORS	PB3775PV
COMMERCIAL FIBER EXPORT	PV100620
COMMERCIAL FIELD SECURITY SERVICES	PV9789
COMMERCIAL FLEET MARKETING AND INVESTMENT	PV121737
COMMERCIAL HOMES	PV00249719
COMMERCIAL ICE ENTERPRISES	PV20851
COMMERCIAL INTERNATIONAL	PV00252449
COMMERCIAL INVESTERS ORGANIZATION	GA3425
COMMERCIAL INVESTMENT AND MICRO CREDIT	PV122446
COMMERCIAL K.D.Z.	PV107602
COMMERCIAL KITCHEN CONSULTANTS	PV115951
COMMERCIAL LANKA CREDIT	PV00274103
COMMERCIAL LANKA ENTREPRENEURS	PV00223486
COMMERCIAL LANKA MICRO INVESTMENT	PV100432
COMMERCIAL LIFE INVESTMENTS	PV00207436
COMMERCIAL LINE	PV63632
COMMERCIAL MANAGEMENT HOLDINGS	PV91386
COMMERCIAL MARKETING AND DISTRIBUTORS	PV85849
COMMERCIAL MEDIA M & S	PV91299
COMMERCIAL MICRO CREDIT INVESTMENT TRUST	PV123692
COMMERCIAL MICRO INVESTMENT	PV105683
COMMERCIAL NETWORK	PV61503
COMMERCIAL NEW NETWORKS COMPUTERS	PV00244256
COMMERCIAL PLANTATIONS	PV93581
COMMERCIAL PRIME CREDIT INVESTMENT	PV00274180
COMMERCIAL PROJECTS	PV62694
COMMERCIAL RANGE	PV00219175
COMMERCIAL REAL ESTATE AND CIVIL DEVELOPERS	PV124278
COMMERCIAL REALTY &  CONSTRUCTION	PV96201
COMMERCIAL SAFTY	PV62224
COMMERCIAL SAVINGS	PV00284773
COMMERCIAL SECRETARIES & CONSULTANTS	PV00243680
COMMERCIAL SECRETARIES	PV3979
COMMERCIAL SERVICE PARTNERS	PV119579
COMMERCIAL SOLUTIONS	PV97161
COMMERCIAL TRADE ENTERPRISES	PV82452
COMMERCIAL TRADING SOLUTIONS	PV121339
COMMERCIAL TRUST AND CREDIT INVESTMENT	PV00271777
COMMERCIAL TRUST INVESTMENT	PV71390
COMMERCIAL TRUST INVESTMENTS AND TRADING	PV00218618
COMMERCIAL UNIVERSE LANKA	PV00273098
COMMERCIAL WAY LANKA	PV00240342
COMMERCIO CEYLON GROUP OF COMPANIES	PV00258622
COMMET TRADING LANKA	PV00274192
COMMEX GLOBAL	
COMMITMENT ENGINEERING WORK	PV00234123
COMMITTEE FOR PROTECTING RIGHTS OF PRISONERS	GL00211612
COMMODITY CONSULAR`S	PV61636
COMMODITY ISLAND INTERNATIONAL	PV90933
COMMODITY MARKEGING CONSORTIUM	PV19580
COMMODITY PRODUCTS	PV00234542
COMMODITY TRADING GLOBAL LANKA	PV00266621
COMMODITY TRADING INTERNATIONAL	PV00232865
COMMODOR TRAVELS & TOURS COMPANY	PV17548
COMMODORE CEYLON GROUP OF COMPANIES	PV00255974
COMMON ACCESS STUDIO	PV00298493
COMMON CARD	PV97964
COMMON EDGE	PV95667
COMMON FOLK	PV00263676
COMMON PROJECTS	PV00298595
COMMON SENSE COMPANY	PV00277683
COMMON SENSE DEVELOPMENT	PV00295092
COMMON TRUST INVESTMENT	PV111888
COMMON WEALTH COLLEGE	PV62050
COMMON WELL	PV129013
COMMONLINE EXPRESS	PV00219997
COMMONLINE LOGISTICS	PV00219999
COMMONWEALTH BUDDHIST COUNCIL	PV00298721
COMMONWEALTH CORPORATION	PV64595
COMMONWEALTH FINANCE SOLUTIONS (LANKA)	PB4837
COMMONWEALTH ICONIC FEDERATION	GL00278959
COMMONWEALTH INSTITUTE FOR BUSINESS AND TECHNOLOGY (CIBT)	PV00259898
COMMONWEALTH INSTITUTE OF ADVANCED STUDIES	
COMMONWEALTH INVESTMENT CORPORATION	PV95222
COMMONWEALTH PARTNERSHIP SUMMIT & AWARDS	PV00274935
COMMONWEALTH PUBLISHERS	PV00286721
COMMONWEALTH UNION	PV00232789
COMMQUBE	PV00279295
COMMU 1	PV110376
COMMUNI NETWORK	PV00215306
COMMUNIC8	PV00291352
COMMUNICAITON ENGINEERING SYSTEMS	PV7391
COMMUNICATION ENGINEERS LANKA	PV2519
COMMUNICATION MATTERS	PV82182
COMMUNICATION TECHNOLOGIES	PV00296855
COMMUNICATION TOWER SERVICES	PV00226896
COMMUNICATION X SOLUTIONS	PV00210158
COMMUNITY AGENCIES FOR SOCIO - ECONOMIC DEVELOPMENT	GL00263620
COMMUNITY BASES ECO-GUIDES ASSOCIATION	GL2003
COMMUNITY BUSINESS & TECHNOLOGY DEVELOPERS	GL40
COMMUNITY CONCERN	GA2666
COMMUNITY CONNECTION SERVICES	PV96438
COMMUNITY DEVELOPMENT BUSINESS INTERNATIONAL	PB00283440
COMMUNITY DEVELOPMENT SERVICE	GA295
COMMUNITY DRIVEN DEVELOPMENT FOUNDATION	GA2668
COMMUNITY ENTERPRISE DEVELOPMENT ASSOCIATION	GA2910
COMMUNITY ENTERPRISES INNOVATION	PB00205091
COMMUNITY EYE CARE SERVICES	PV00287266
COMMUNITY HOPE	GA198
COMMUNITY HOUSING & ECONOMIC DEVELOPMENT COMPANY	PB4868
COMMUNITY PHARMACY OWNERS ASSOCIATION	GA2479
COMMUNITY RESOURCES DEVELOPMENT ORGANIZATION	GA2183
COMMUNITY STRENGTH DEVELOPMENT FOUNDATION	GA2522
COMMUNITY SUSTAINABLE DEVELOPMENT	PV00222730
COMMUNITY TOURS	PV17203
COMMUNITY TRUST GROUP	PV00233101
COMMUNITY WELFARE AND DEVELOPMENT FUND	GA00219615
COMMUNOVA	
COMNET LANKA	PV4998
COMO LANKA BOUTIQUE HOTELS	PV78320
COMO TECHNOLOGIES	PV86096
COMODA LANKA	PV00274474
COMONE EXPRESS INTERNATIONAL LOGISTICS	PV00268755
COMONLINE EXPRESS	PV00284411
COMPACKS	PV00216275
COMPACT BOOKS	PV00265913
COMPACT COIR PRODUCTS	PV122287
COMPACT LANKA	PV00291830
COMPAGNIE D''ENTERPRISES CFE SA	FC1168
COMPAGNIE INDUSTRIES DE TRAVAUX	F213
COMPANIAN FARM	PV00208404
COMPANIE MESSAGRIS MAWTIA	F241
COMPANY ADVISORY SERVICES AND CREDIT COUNSELLING	PV00213057
COMPANY HOLDINGS	PV11616
COMPANY IMPORTS AND EXPORTS	PV6863
COMPANY MANAGEMENT & PROFESSIONAL SECRETARIAL SERVICES	PV00232493
COMPANY SECRETARIES	PV2554
COMPARATIVE ANALYSIS FOR SCIENTIFIC ENVIRONMENTAL DEVELOPMENT	PV00206001
COMPARISON	PV117623
COMPASS ADVISORY SERVICES	PV00221832
COMPASS COST MANAGEMENT SERVICES LANKA	PV00293318
