name	registration_no
CORAL AUTO LANKA	PV9836
CORAL CITY	PV108934
CORAL ENTERTAINMENT	PV114507
CORAL EXPORT	PV00269446
CORAL HEALTHCARE	PV108155
CORAL LEAF	PV109571
CORAL PARK	PV63812
CORAL PHARMACEUTICALS	PV2933
CORAL PROPERTY DEVELOPERS	PV4416
CORAL SAFFRON	PV108730
CORAL SANDS HOTEL	PV12447
CORAL TRADE IMPEX	PV00276686
CORAL WATER	PV62746
CORAL WEAR	PV00285023
CORALI TECH	PV00287986
CORBEL INTERNATIONAL	PV00257137
CORBELO HOLDINGS	PV00217614
CORBERTS REST	PV2123
CORBERTS TRAVELS AND TOURS	PV00215711
CORBUS LANKA	PV111373
CORD THREE SIXTY	PV00213750
CORDELIA CONTAINER LINE LANKA	PV00281919
CORDELIA LITHUMI	PV113946
CORDIAL IMPEX	PV00260783
CORDLANKA ACCESSORIES	PV00260546
CORDOBA	PV00244904
CORDONS	PV117599
CORE	PV00286162
CORE - TECH	PV80584
CORE 04	PV00205335
CORE 48	PV00244135
CORE BUSINESS CONSULTING	PV00222728
CORE BUSINESS SERVICES Y. A. P.	PV00258559
CORE CUBE	PV00214769
CORE DEVELOPERS INFORMATION TECHNOLOGIES	PV131012
CORE DYNAMIC TECHNOLOGIES	PV00230237
CORE ENGINEERING	PV00266991
CORE HOLDINGS LANKA	PV00206902
CORE INDUSTRIAL PRODUCTS	PV125867
CORE MORE	PV102637
CORE VISION EQUITY	PV00230669
CORE-WOOD	PV81726
COREA AGRI HOLDINGS	PB00285877
COREA ESTATE GROUP	PB00285872
COREA PLANTATIONS	PB00285879
CORECUT TECHNOLOGIES	PV00260304
COREDEX DIGITAL SOLUTIONS	PV00276668
CORELANKA INTERNATIONAL	PV00222026
CORELOGIC	PV92373
COREMARK INTERNATIONAL	PV00267945
CORENEXAI SOFTWARE TECHNOLOGIES	PV00282111
CORESYS INTEGRATIONS	PV80781
CORIS HERITAGE ASIA PACIFIC PRIVATE	NF610
CORIUM PAINT LANKA	PV00271429
CORMACK INVESTMENTS	PV111905
CORMARAN HOTELS	PV80423
CORMAX TRADE LINK	PV00204836
CORMIX INVESTMENT	PV119596
CORMORANT ADVENTURE SPORTS - KITHULGALA	PV87031
CORMORANT RESORTS	PV73438
CORN CEYLON	PV105630
CORN SAPLING	PV00226142
CORNER BARBER	PV00218485
CORNER NET	PV00228648
CORNER STONE COMMUNITY FOUNDATION	GA3127
CORNER STORE MARKETING	PV00222291
CORNER''S ASSOCIATION OF SRI LANKA	GA3337
CORNERSTONE BUILDERS	
CORNERSTONE HOLDINGS	PV123221
CORNERSTONE REALTY	PV96500
CORNHILL	PV984
CORNHILL TRADING	PV78859
CORNILL EXPORTS	PV4997
CORNILL INTERNATIONAL	PV20644
CORNISH BAKERS	PV130005
CORNWALL S P V	PV00243127
CORPKITH SERCLE	PV94615
CORPORACION GUAYANAORO C.A	PV00209541
CORPORATE ACCOUNTING SOLUTIONS	PV00258996
CORPORATE AFFAIRS	PV4880
CORPORATE AID	PV88413
CORPORATE ALLIANCE	PV14197
CORPORATE AND ACCOUNTING SERVICES	PV13050
CORPORATE AND INDUSTRIAL SERVICES LANKA	PV96589
CORPORATE AND LEGAL BUSINESS ACCOUNTS SOLUTIONS	PV00291013
CORPORATE ARCADE CONSULTANCY SERVICES	PV00203076
CORPORATE BOOK KEEPERS	PV00276677
CORPORATE BUILDERS SDN BHD	NF461
CORPORATE BUSINESS CONSULTANTS	PV115343
CORPORATE BUSINESS MANAGEMENT	PV103295
CORPORATE CAFE	PV00238105
CORPORATE CAPITAL MANAGEMENT  [N(PVS) 6200]	PV10476
CORPORATE CAPITAL MARKET	PB60
CORPORATE CITIZEN	PV00232617
CORPORATE CONNECT	PV110712
CORPORATE CONSULTANTS	PV10745
CORPORATE CONSULTANTS CONSORTIUM	PV9134
CORPORATE DIRECTORIES	PV12185
CORPORATE DOCTORS	PV10943
CORPORATE HOLDINGS	PV6048
CORPORATE I.T. RESOURCES	PV14567
CORPORATE IMAGES	PV90970
CORPORATE INSIGHTS	PV00216410
CORPORATE INTERFACE	PV00210090
CORPORATE INVEST HOLDINGS	
CORPORATE INVESTMENT SOLUTIONS	PV78818
CORPORATE KNOWLEDGE SOLUTIONS	PV130411
CORPORATE LABS	PV00214966
CORPORATE LEGAL & SECRETARIAL SERVICES	PV16009
CORPORATE MANAGEMENT & BUSINESS CONSULTANTS	PV00204475
CORPORATE MANAGEMENT CONSORTIUM	PV20708
CORPORATE MANAGEMENT CONSULTANTS & SERVICES	PV1520
CORPORATE MANAGEMENT CONSULTANTS	PV19376
CORPORATE MANAGEMENT SERVICES	
CORPORATE MANAGEMENT SOLUTIONS	PV00226389
CORPORATE MANAGEMENT SYSTEM	PV10029
CORPORATE MANAGERS AND SECRETARIES	PV7900
CORPORATE MEDIA SOLUTIONS	PV00205322
CORPORATE MERGE INTERNATIONAL LANKA	PV61977
CORPORATE PARTNER	PV00259023
CORPORATE PROFESSIONAL SERVICES	PV5723
CORPORATE PROFESSIONALS	PV00254874
CORPORATE PROMOTIONS	PV6129
CORPORATE PROPERTIES LANKA	PV21686
CORPORATE PROPERTY DEVELOPERS	PV21195
CORPORATE SECRETARIES PRACTICE	PV91257
CORPORATE SECRETARY	PV00275607
CORPORATE SECURITIES	PV12281
CORPORATE SERVICES	PV13609
CORPORATE SOLUTION ASSOCIATE	PV131782
CORPORATE STRATEGIC SERVICES	PV17255
CORPORATE STRATEGIC SOLUTIONS	PV90536
CORPORATE SUPPORT SERVICES	PV00230502
CORPORATE SYSTEMS	PB1001
CORPORATE TRAINERS & CONSULTANCY SERVICES	PV131704
CORPORATE TRUST CONSULTANCY SERVICES	PV00201532
CORPORATE WISDOM	PV00279368
CORPS INTERNATIONAL SECURITY SERVICE	PV00275218
CORPSKILL MANAGEMENT CONSULTANCY	PV00203175
CORPUS MEDICI	PV88125
CORRIGO CONSULTANCY	PV117214
CORRINE PROPERTY MANAGEMENT	PV103999
CORSEN LANKA	PV76477
CORSNET	PV00216785
CORTEX ADVERTISING	PV00221433
CORTEX INTERNATIONAL	PV00214291
CORTEX PHARMACEUTICALS	PV00235462
CORTEX TECHNOLOGIES	PV00245941
CORZENT EDGE	PV00243709
