name	registration_no
ACM FOUNDATION	GA00283992
ACM GEMS HOLDING	PV00282179
ACMA TOTAL SOLUTION	PV122633
ACME ACADEMY OF SCIENCE	PV66478
ACME BUILDING SOLUTIONS	PV00279274
ACME BUSINESS SERVICES	PV19525
ACME CONSTRUCTION	PV61932
ACME GRAND HOTEL 	PV103421
ACME HOMES	PV83157
ACME INSPIRATION	PV00264633
ACME INVESTMENTS	PV9519
ACME LANKA DISTILLERS	PV1060
ACME LOGISTICS	PV00268162
ACME MEDIA LANKA	
ACME MICRO CREDIT	PV101172
ACME NUTRITION	PV88141
ACME PACKAGING SOLUTIONS	PV7432
ACME PRINTING AND PACKAGING	PQ196
ACME PROPERTIES U.K.	PV65635
ACME TRADING	PV00297246
ACME TRAVELS	PV1575
ACMED LIFE SCIENCES	PV100560
ACMI ACCOUNTING SOLUTIONS	PV113002
ACMI ACCSOFT	PV18111
ACMI AGRI FARMS	PB5047
ACMI COMSEC	PV112202
ACMI CONSULTING	PV60074
ACMI GROUP	PV114564
ACMI H R SOLUTIONS	PV114532
ACMI HOLDINGS	PV17866
ACMI INVESTOR SERVICES	PV114527
ACMI VENTURES INTERNATIONAL	PV00248629
