name	registration_no
KOR LANKA E & C	PV00210012
KOR LANKA TRADING	PV00274999
KORA CEYLON	PV00261828
KORAGAHA LODGE	PV109561
KORALAGODA ESTATE	PV00252576
KORALE RECORDS	PV00284683
KORASLINE TRADING	PV105501
KORATTUVA	PV88577
KORATUWA AGRO TECHNOLOGIES	
KORATUWA NATURE PRODUCTS	PV122119
KORATUWAK SUPER	PV00245425
KORBAN FARMS	PV60853
KORBAX	PV00210018
KORCULA HOLDINGS	PV5340
KORE &   KO   PROPERTIES	PV00251421
KOREA - LANKA TRAVEL COMPANY	PV76493
KOREA CAVITATION COMPANY	PB00243651
KOREA CAVITATION HOLDINGS	PV00284208
KOREA CEYLON FOOTWARE MANUFACTURING COMPANY  (	PB1777
KOREA CEYLON TRADING	PV79274
KOREA CONTIMENTAL CORPORATION	PV111725
KOREA DISASTER RELIEF FOUNDATION	GA00266712
KOREA ELECTRONIC BANKING TECHNOLOGY CO.	NF670
KOREA ENERGY LANKA	PV00234519
KOREA FRIENDS OF HOPE INTERNATIONAL	GA00259371
KOREA HEAVY INDUSTRIES AND CONSTRUCTION CO.	NF317
KOREA HEAVY INDUSTRIES CONSTRUCTION COMPANY	NF378
KOREA KAIROS	PV98565
KOREA LANAKA HIGHTECH NETWORK	PV101927
KOREA LANKA AUTO TECHNOLOGY	PV94451
KOREA LANKA GARMENTS	PV2281
KOREA LANKA HITECH	PV00266993
KOREA LANKA HOLINGS	PV92178
KOREA LANKA IMPEX	PV117247
KOREA LANKA MAHAVIHARA	PV00273067
KOREA LANKA TECH	PV78883
KOREA LANKA TURNKEY PROJECTS	PV110230
KOREA TELECOM INTERNATIONAL CO.	NF240
KOREA WARPERS	PV11746
KOREAN AIR LINES CO.,	FC1213
KOREAN AUTO SOLUTIONS	PV00215931
KOREAN BEAUTY COSMETICS	PV00200820
KOREAN BEAUTY STORE	PV00235291
KOREAN CEYLON HUB	PV00238522
KOREAN CHURCH OF LANKA	GA358
KOREAN CLEAN TECH LANKA	PV116809
KOREAN CONSULTANCY SERVICES	PV00285347
KOREAN EDUCATION CENTER IN LANKA	GA00238500
KOREAN ENGINEERING	PV00204552
KOREAN INTERNATIONL MANAGEMENT CORPORATION	FC1213
KOREAN LANKA AUTO LAND HOLDINGS	PV00225612
KOREAN LANKA AUTO YARD	PV00220011
KOREAN LANKA CAPITOL PARTNERS	PV104691
KOREAN LANKA CULTURAL SOCIAL AND CHARITY SERVICES	PV00264136
KOREAN LANKA EDUCATION	PV00286821
KOREAN LANKA GLOBAL ASSET	PV99984
KOREAN LANKA GREEN ENERGY	PV00274905
KOREAN LANKA INVESTMENT	PV89651
KOREAN LANKA MOTOR	PV95552
KOREAN LIVE CLASS	PV00221025
KOREAN MOBILE CENTER	PV00281269
KOREAN SHOP	PV00202955
KOREAN SPA ACCESSORIES	PV10837
KOREAN SPA PRINTING SOLUTIONS	PV104431
KOREAN SRI DISTRIBUTED	PV00280683
KOREAN SYSTEM HOLDINGS	PV89652
KOREANA GARMENTS	PV9737
KOREYOSHITIEN COMMERCIAL	PV128729
KORIN VILLA	PV00237176
KORITSI GARMENTS	PV00278264
KORLA LINK	PV00203845
KORPLAN	PV130708
KORPLAN ASSOCIATES	PV107693
