name	registration_no
VILAARO ENTERPRISES	PV00252334
VILACHCHI AGRO FARM	PV00215866
VILARA NIPPON	PV89502
VILARO DEVELOPERS	PV00220439
VILASA LEISURE	PV131097
VILASA OSEAS	PV114149
VILASEE ENTERTAINMENT	PV83597
VILASHA	PV00255635
VILASHA CREATIONS	PV00200755
VILASHA TRAVELS & TOURS	PV87685
VILASITA HOLDINGS	PV15307
VILASUNA CONSTRUCTIONS	PV16744
VILCO	NF166
VILDERS PRODUCTIONS	PV00275567
VILGA ENGINEERING	PV11056
VILHAN PRINTING	PV83652
VILHANS SPEED	PV10276
VILKA EXPORTS	PV20787
VILKA TRAVELS	PV87294
VILLA  LAGUNA	PV00295972
VILLA - KATIYA	PV100396
VILLA 46	PV99959
VILLA 47	PV00209699
VILLA 61 LEISURE	PV00222624
VILLA 88 HOLIDAY RESORT	PV00216245
VILLA 92	PV117441
VILLA 96 TOURS	PV114724
VILLA AMBIENCE	PV108363
VILLA AMMA ERNA	PV124251
VILLA AMORE MIO	PV95387
VILLA ARALIYA	PV16315
VILLA BIRD LAKE	PV101133
VILLA BLUE LOTUS	PV123058
VILLA BLUE SEA	PV00281354
VILLA CASSANDRA	PV104179
VILLA CATERINA	PV86609
VILLA CENTAURI	PV122145
VILLA CENTAURI NEGOMBO	PV00201641
VILLA CHINA FORT	PV00235560
VILLA CORNFLOWER	PV87768
VILLA CRYSTALS - MALABE	PV00259259
VILLA DE PILLOWS	PV00282095
VILLA DI ANGELO	PV00260807
VILLA DU SOLEIL	PV94536
VILLA EDUCATIONAL SERVICES LANKA	PV98651
VILLA GANGA ADDARA	PV89901
VILLA GRACE GUEST HOUSES	PV128799
VILLA HOTEL	PV00258922
VILLA HOTEL TRINCO	PV128277
VILLA IN PARADISE	PV71821
VILLA IN SANCTUARY	PV00216337
VILLA INVESTMENTS	PV10912
VILLA JELILOS	PV99218
VILLA KALKUDAH	PV85412
VILLA KIRIGEDARA	PV00210498
VILLA LA VIDA	
VILLA LARISA HOTEL	PV85614
VILLA LAUSSANE & GEMS	PV00276164
VILLA LIZZY COMPANY	PV110671
VILLA MAGGONA	PV00203028
VILLA MAHARAMBA	PV00291282
VILLA MALENA	PV119126
VILLA MALIBU	PV98950
VILLA MARINA	PV121212
VILLA MIKA	PV00234637
VILLA MODARAWATTA	PV64446
VILLA MORENA	PV00291789
VILLA NAOMI BEACH	PV00238506
VILLA NILUSHA	PV00267690
VILLA OCEAN VIEW	PV00221100
VILLA PEDLAR	PV9062
VILLA PERPETUA	PV107105
VILLA PINNAWALA & RESTAURANT	PV110001
VILLA POLHENA	PV64097
VILLA PROPERTIES	PV60841
VILLA RANMENIKA	PV2107
VILLA RIVER SIDE	PV103664
VILLA ROSA	PV7476
VILLA RUTH	PV110089
VILLA SAMENRA	PV84989
VILLA SELENE	PV125203
VILLA SENOR	PV00243555
VILLA SETHA WADI	PV00251544
VILLA SUBLIME	PV108715
VILLA SUKKA	PV00290567
VILLA SUNBIRD	PV129453
VILLA SUNDOWN	PV78977
VILLA TAAVETTI	PV00252155
VILLA TANGALLE BEACH	PV101150
VILLA TEA FIELDS	PV00208543
VILLA THAMBURU	
VILLA VERA	PV00291642
VILLA VIDISA	PV109582
VILLA WATER LILY	PV107846
VILLA WETTERSTEIN & TOURS	
VILLA WONNE	PV00297859
VILLA77 LEISURE	PV00291766
VILLA@THE NILAVELI BEACH	PV90467
VILLAGE 60 PLUS	PV76145
VILLAGE AUTO	PV128602
VILLAGE AUTO PRIME	PV00283271
VILLAGE COOKING	PV00297404
VILLAGE EMPOWERMENT ACADEMY	GA2647
VILLAGE END HOLIDAY RESORT	PV95113
VILLAGE FOOD PRODUCTS	PV00285816
VILLAGE LANKA ASSOCIATION	GA00243929
VILLAGE RIDER	PV124150
VILLAGE SHIPPINGS	PV00289112
VILLAGE SPICE	PV105041
VILLAGE TO HOME	PV00261237
VILLAGEFIX SINGAPORE	
VILLAGEMAN	PV00247443
VILLAGEWAY LANKA NATURAL	PV00236008
VILLANIUM	PV00271080
VILLAS AND VOYAGES (LANKA)	PV16391
VILLAS AND VOYAGES CORPORATE ENTERTAINMENT	PV21151
VILLAS CONSTRUCTION 	PV00217505
VILLAS OF DESTINATION LANKA	PV130561
VILLAVANS FINANCIAL SERVICES	PV76937
VILLEGEN PROPERTY DEVELOPERS	PV112388
VILLEGER	PV20404
VILLERS ENGINEERING	PV20854
VILLOGEN PHARMA	PV91966
VILLOGEN PROPERTY INVESTMENTS	PB5027
VILLUDA SPA & RESORT	PV00254268
VILLUXE HOSPITALITY	PV00255114
VILTRADO INTERNATIONAL	PV00291478
VILUTHU	GA44
VILUTHUKAL ARAKKADALAI	GL00259990
VILUXEY	PV00247200
VILUXUR	PV75670
VILUXUR TOURISM	PV84202
VILVOS TRADING	PV112984
