name	registration_no
VIBA	PV00238359
VIBE CLUB	
VIBE COLOMBO	PV00216753
VIBE EVENT MANAGEMENT & MEDIA SOLUTIONS	
VIBE LANKA HOLIDAYS	PV94234
VIBER INTERNATIONAL	PV00284977
VIBER WORLD	PV97328
VIBERNETS SOLUTIONS	PV101083
VIBES EVENTS	PV68813
VIBES LANKA TRAVELS & TOURS	PV00287225
VIBES PRODUCTIONS	PV68819
VIBETRIBE	PV00246724
VIBGYOR INTERNATIONAL	PV00283047
VIBGYOR INVESTMENTS	PV101969
VIBHASHA ENGLISH AND VOCATIONAL TRAINING SCHOOL	PV00242174
VIBHAVA ACADEMY	PV00200850
VIBHAVA SOLUTIONS	PV129563
VIBHAVI HYDRO	PV64740
VIBHAVI HYDRO POWER	PV64737
VIBHAWA AYURVEDA	PV00294747
VIBHAWA CONSULTANTS	PV00205263
VIBHISHANA TRADING	PV00250599
VIBHOOTHI INVESTMENT	PV00238043
VIBHU MICRO CREDIT	PV00242800
VIBIN LOGISTX	PV00252294
VIBOR INVESTMENT	PV79270
VIBRANT DEVELOPERS	PV00247271
VIBRANT DIGITAL	PV00291305
VIBRANT ENTERPRISES	PV00287226
VIBRANT EVENTS	PV00231870
VIBRANT GEMS	PV00234139
VIBRANT HOLDINGS	PV79849
VIBRANT HOME NURSING SERVICES	PV00213216
VIBRANT INTERNATIONL	PV00279331
VIBRANT SAPPHIRES	PV00262652
VIBRANT TECHNOLOGIES	PV00210273
VIBRANT U I U X	PV00215683
VIBRATION RUSSIAN KITCHEN	PV00269984
VIBRATIONS ROOM	PV00207979
VIBRENT DETECTIVES	PV70708
VIBROCON TILES AND PAVERS	PV94557
VIBROMIX	PV21929
VIBROMIX LANKA	PV81379
VIBUSHA AYURVEDA ARANA	PV93406
