name	registration_no
VIP CATALYSTS	PV00289248
VIP CEYLON	PV00282222
VIP CLASSIC TOUCH	PV00298588
VIP ENTERTAINMENT	PV00291377
VIP GEMS	
VIP HOSPITALS & HEALTHCARE	PV00263611
VIP HOTEL	PV00292556
VIP MODELING	PV00279036
VIP MOTORS	
VIP ONLINE CLIENT	PV00275782
VIP TRAVELS AND TOURS	PV00283383
VIP VALLEY	PV70687
VIPAAKI MANDIR	PV127998
VIPARAM.LK GROUP	PV00237299
VIPER NETWORKS LANKA	PV00246168
VIPIN INTERNATIONAL	PV00255390
VIPRA SMART SOLUTIONS	PV119480
VIPULA ENGINEERS AND CONTRACTORS	PV00200949
VIPULITHA FASHION	PV1017
