name	registration_no
VIMADI	PV21767
VIMAKI LANKA	PV00246189
VIMAL PHOTOGRAPHY	PV00254186
VIMAL TAILORS AND TRADING	PV00274774
VIMAL TRANSPORT	PV00299683
VIMALASEGARA TRADING	PV98107
VIMALAWATHI SUWA ARANA ELDER CARE HOME	
VIMAN CONSTRUCTION & ENGINEERING	PV00239856
VIMANA	PV69596
VIMANA JAPAN ENTERPRISES	PV00201120
VIMANA MEDICAL INDUSTRIES	PV99228
VIMANA TECHNOLOGIES	PV00237205
VIMANSA HIGHER EDUCATION INSTITUTE	PV00231079
VIMANSA MEDITATION AND RETREAT CENTRE	PV00264793
VIMANSUMA	PV72448
VIMAREEN INTERNATIONAL	PV107358
VIMARK GLOBAL LANKA	PV00234373
VIMARSHA ENGINEERING	PV128021
VIMBAM SECURITY SERVICES	PV110966
VIMENTA	GA2324
VIMIX	PV00259946
VIMMEX GLOBAL COOPERATION	PV00277136
VIMOSHA OIL MILL	PV00250987
VIMS SWEET CAKES	PV00262665
VIMSTAR CREATION	PV00268282
VIMTEND SECURITY	PV00254660
VIMUKTHA CONSTRUCTION	PV21246
VIMUKTHI EDUCATION	PV00231816
VIMUKTHI FOUNDATION	GA00261809
VIMUKTHI HOLISTIC MEDICAL	PV00258579
VIMUKTHI INTERNATIONAL BUSINESS CREDIT	PV00245988
VIMUKTHI INVESTMENT	PV00275706
VIMUKTHI MICRO CREDIT	PV104590
VIMUKTHI REAL ESTATE	PV61875
