name	registration_no
VIK MARE	PV20610
VIKA SHIPPING LANKA	PV103704
VIKAN CIVIL CONTRACT	PV00339669
VIKAS HOLDINGS LANKA	PV88793
VIKAS INTERNATIONAL HOLDINGS	PV98542
VIKAS LANKA	PV86738
VIKAS SOLUTIONS	PV106393
VIKASHA	GA2596
VIKASHA LIGHTING & ELECTRONICS	PV00205769
VIKASITHA AUTO ENTERPRISES	PV00341438
VIKASITHA AUTOMOBILE	PV00280509
VIKASITHA CONSTRUCTION	PV00254845
VIKASITHA ENTERPRISE	PV912
VIKASITHA ENVIRONMENTAL ENGINEERING TECHNOLOGIES	PV00204971
VIKASITHA GARDENS	PV00209219
VIKASITHA INTERNATIONAL	PV00340102
VIKASITHA LANKA	PV129676
VIKASITHA S L	PV00242781
VIKI HOLDINGS	PV00257303
VIKING CEYLON INTERNATIONAL	PV00275188
VIKING CHIPS CORPORATION	
VIKING COFFEE	PV00303385
VIKING ENTERPRISES COMPANY	NF595
VIKING FASHION	PV21947
VIKING FISHERIES	PV113767
VIKING GLOBAL	PV00267946
VIKING GREEN HYBRID ENERGY	PV117705
VIKING INTERNATIONAL	PV73974
VIKING SECURITY SERVICES	PV1542
VIKING TECH ENGINEERING SERVICE	
VIKINGS FILM PRODUCTIONS	PV00348874
VIKKA ENTERPRISES	PV00200488
VIKKRA MEDIA	PV00301802
VIKRAMA GLOBAL	PV64147
VIKRAMVIN	PV00271115
VIKRO ENGINEERING AND TRADING	PV00306091
VIKSHA LABS	PV00335582
VIKSUND ASIA	PV12398
VIKSUND HOLDINGS	PV00212043
VIKSUND MARITIME PARTNERS	PV81253
VIKTA	PV4029
VIKTO ELECTICALS & CONSTRUCTIONS	PV67784
VIKUM AGRO PRODUCTS	PV00251831
VIKUM AND WARUNIKA HOTELS	PV8252
VIKUM CONSTRUCTION	PV00259661
VIKUM CREATIONS	PV00268315
VIKUM ENGINEERING AND CONSTRUCTION	PV00293221
VIKUM ENGINEERING LANKA	PV00222233
VIKUM GUARD SECURITY AND INVESTIGATIONS	PV108738
VIKUM HETTIARACHCHI GROUP OF COMPANY	PV00228782
VIKUM HOLDINGS	PV00262835
VIKUM PAWNING	PV00301698
VIKUM TRADING	PV21059
VIKUNAMU ARAGAMU	PV00306473
VIKY INTERNATIONAL HOLDINGS	PV00254841
