name	registration_no
VIYAGRA VICE SQUAD SECURITY SERVICES	PV67756
VIYAKATA	PV130813
VIYALA	PV00287106
VIYAMA NATURALS	PV00279318
VIYAMI EXPORTS	PV00297576
VIYANA AYURVEDIC MEDICAL CENTER	PV00201503
VIYANA INVESTMENT	PV00230356
VIYANA MICRO CREDIT	PV126890
VIYANA ROOFING	PV00206544
VIYANA ROYAL	PV00298773
VIYANA SPORTS	PV68258
VIYANO FOUNDATION	GA00222757
VIYASARA	PV66012
VIYASHINY TRADERS	PV00282684
VIYATH SHAKTHI	PV00230284
VIYATHNA CAPITAL	PV00268593
VIYATHRA HOLDINGS	PV107291
VIYON LANKA	PV122840
VIYON LANKA PHARMACEUTICALS	PV00249137
VIYUHAM DEVELOPMENT CONSULTANCY	PV120554
