name	registration_no
LIN AGRO	PV00269604
LIN ASIA HOLDINGS	PV00216498
LIN GEMS	PV00286684
LIN HAN	PV119756
LIN SPA	PV00207588
LINA CARDIAC	PV110757
LINA GRANITE & MARBLE	PV126268
LINA HEAVENS	PV00269713
LINA INTERNATIONAL TRADING	PV00248736
LINA MANUFACTURING	PV76003
LINA SPIRO	PV121896
LINADMO ADVERTISING SERVICES	PV00200986
LINAYA HOLDINGS	PV00282442
LINCE HOLDINGS	PV81809
LINCHEM INTERNATIONAL	PV2102
LINCO AUTO TRADING	PV00246318
LINCO SUPPLY	PV119449
LINCOLN ACADEMY	PV122478
LINCOLN AND VHL HOLDINGS	PV00282788
LINCOLN CAREER DEVELOPMENT COLLEGE	PV00213466
LINCOLN COLLEGE	PV107466
LINCOLN CONSULTATIONS	PV00237887
LINCOLN GLOBAL ACADEMY OF RESEARCH	PV00249510
LINCOLN HOMES	PV00263372
LINCOLN INSTITUTE OF GRADUATE STUDIES	GL00294907
LINCOLN INTERNATIONAL	PV106065
LINCOLN LANKA COLLEGE	PV00200227
LINCOLN LEARNING MANAGEMENT	PV100906
LINCOLN PROPERTY HOLDINGS	PV200
LINCOLN''S LAW OFFICE	PV114214
LINCOLN'S LAW OFFICE	PV114214
LINCOLNS HOLDINGS	PV111514
LINCY HOMES	PV99475
LINDA COTTAGE	PV00253048
LINDA EDUCATIONAL SERVICES	PV62165
LINDEN ENTERPRISES	PV00218326
LINDEN LAND COMPANY	PV00265082
LINDEN TOUR	PV00275279
LINDEX ENTERPRISES	PV96064
LINDMARK AVIATION	PV87525
LINDSEY INTERNATIONAL	PV66086
LINDULA HYDRO POWER	PV5806
LINDULI CONSTRUCTIONS WORKS	PV2147
LINE MEDIA NETWORK	
LINE ONE COMPUTERS	PV00284949
LINE ONE HOTELS	PV00212105
LINE UP FAMILY	PV00287463
LINE UP SURF LANKA	
LINEA AQUA TRADING	PV82196
LINEA CLOTHING  [N(PVS) 11892]	PV9813
LINEAGE LOGISTICS	PV00250402
LINEAR DRAUGHTING	PV61582
LINEAR INTERNATIONAL	PV11576
LINEAR SQUARED	PV104857
LINEARA DESIGN	PV108714
LINEHAUL MAC EXPRESS 	PV64956
LINEJA ENTERPRISES	PV00206133
LINEN AND I	PV91836
LINEN AND ME HOLDINGS	PV00225327
LINEN ATELIER	PV123276
LINEN ATELIER INTERNATIONAL	PV00265752
LINEN CARE 360	PV00211678
LINEN EMPIRE	PV00286414
LINEN FABRIC	PV00285535
LINEN THE DREAM LANKA	PV00224827
LINENCO	PV95311
LINENOCITY	PV00275761
LINEONE	PV103578
LINEST HOLDINGS	PV00243111
LINESTORK	PV00268729
LINETMEDIA	PV68772
LINFIELD INTERNATIONAL	PV83427
LING SHI MARKETING LANKA	PV8414
LING TONG INTERNATIONAL TOURISM & LOGISTICS	PV00214755
LING-KING INTERNATIONAL	PV65346
LINGA ESTATE	PV122573
LINGAA FASHION	PV123906
LINGAA SUPERMARKET	PV123892
LINGAM EXPORTS AND IMPORTS	PV00222861
LINGGROW CONSTRUCTION AND TRADING	PV74587
LINGHAMTHIRI	PV124498
LINGRID ACADEMY	PV00285002
LINGSAR INTERNATIONAL TRADING	PV121296
LINGUISTIX ACADEMY	PV00278137
LINIJAIE	PV112084
LINIVGSTON ENTERPRISES	PV67937
LINIX INDUSTRIES	PV00255945
LINK (ENGINEERING)	PV163
LINK 2 WORLD	PV77658
LINK ADVANCED EDUCATION	PV00215661
LINK AGRO	PV00270101
LINK ALUMINIUM	PV99377
LINK APPAREL EXPORTS	PV11087
LINK AQUA FARMS	PV22128
LINK ASIA TRADING	PV94283
LINK AYURVEDA OSUSALA	PV00291314
LINK CAPITAL	PV113583
LINK CONSTRUCTION & CONSULTATION	
LINK CONSTRUCTION	PV99547
LINK DEVELOPMENTS	PV1696
LINK ENGINEERING CONSULTANCY BUREAU	PV99378
LINK EQUIPMENTS	PV349
LINK FREIGHT MANAGMENT	PV93998
LINK GLOBAL BUSINESS ENTERPRISES	PV62511
LINK GOLF PARADISE  [N(PVS) 47173]	PV10545
LINK HOLDINGS	PV19718
LINK IMPORTS AND EXPORTS	PV8663
LINK INTERIORS	PV94977
LINK IT SOLUTIONS	PV92748
LINK LANKA ELECTRONICS	PV107713
LINK LANKA INTERNATIONAL	PV86169
LINK LANKA TECHNOLOGIES	PV68087
LINK LINE EXPRESS & LOGISTICS	PV00231740
LINK MEDIA CONCEPTS	PV99589
LINK NATURAL PRODUCTS	PV1846
LINK OVERSEAS	PV99338
LINK PARADISE	PV68802
LINK PORTAL INTERNATIONAL	PV00241298
LINK PROPERTIES	PV114284
LINK REAL ESTATE	PV114283
LINK REALTY	PV109526
LINK SQURE TECH	PV100155
LINK SYSTEMS INTERNATIONAL	PV00289138
LINK VENTURES	PV19442
LINK VISTA	PV79071
LINK4	PV00255660
LINKBEAT	PV257
LINKCO	PV109286
LINKED TEC LANKA	PV00217935
LINKED WINS	PV00222063
LINKEX CEYLON	PV00205485
LINKGEN	PV00295656
LINKMAN	PV20774
LINKMATE	PV18586
LINKONE TELECOM SYSTEMS LANKA	PV00256511
LINKPROMOONE	PV00295751
LINKS LINE IMPEX	PV74936
LINKSPACE INTERNATIONAL	PV72006
LINKTEL	PV78509
LINKTEL ENGINEERING	PV00274493
LINKUP SYSTEMS	PV69554
LINKWELL SUPPLIER	PV74524
LINKYARD INSTITUTE	PV00279776
LINMARK INTERNATIONAL (HONG-KONG)	NF56
LINNSMO HOLDINGS	PV00225002
LINO CARE	PV115502
LINO CARE LAUNDRY	
LINO EXPO	PV14516
LINOY AUTO MOBILE	PV00259741
LINSEL ENGINEERING	PV00295785
LINSTARK A E	PV00264925
LINTA ENTERPRISES	PV8309
LINTAS	F288
LINTECS INTERNATIONAL	PV00214849
LINTEL PROPERTIES	PV4299
LINTHUJA BRIDAL	PV00289625
LINTON AND SONS MASTER TAILORS	PV9413
LINTON MASTER TAILORS	PV101552
LINTON TEA	PV00208042
LINTON`S BIO DIESEL	PV60042
LINTREX TRADING	PV00231008
LINUSHA LANKA TRADING	PV111102
LINUSHEE TRADING	PV83282
LINZI LANKA	PV74729
