name	registration_no
LIYA CLEARING & FORWARDING	PV00282734
LIYA EXCELLENT GLOBAL	
LIYA HOLDINGS	PV00263041
LIYA INTERNATIONAL TRADE	PV00282735
LIYA LANKA TRADE HOLDINGS	PV124965
LIYA'S RENT A CAR	PV00258613
LIYACO SECRETARIAL SERVICES	PV75282
LIYAKATH GEMS	PV00256667
LIYAMA TRADING COMPANY	PV87533
LIYAMI B2B	PV129145
LIYANA BEAUTY	
LIYANA IMPEX	PV110946
LIYANA WICKY	PV00286147
LIYANAARACHCHI BUILDERS	PV5491
LIYANAARACHCHI ENTERPRISES	PV00231327
LIYANAARACHCHI PLANTATIONS	PV19136
LIYANAARACHCHI SUPER LUCK HARDWARE	PV00250317
LIYANAGA TOOLS	PV80707
LIYANAGE  PROPERTY	PV00214301
LIYANAGE & SON'S	PV125752
LIYANAGE CITADALE	PV00213586
LIYANAGE CONSTRUCTION	PV7280
LIYANAGE DISTRIBUTION GALLE	PV00254562
LIYANAGE DISTRIBUTORS	PV00248136
LIYANAGE ENTERPRISES AND LOGISTICS	
LIYANAGE ENTERPRISES GALLE	PV00254963
LIYANAGE GRINDING MILLS	PV00244171
LIYANAGE HOLDINGS	PV74596
LIYANAGE HOUSE HOLDINGS	PV113568
LIYANAGE INTERNATIONAL	PV84743
LIYANAGE INVESTMENT	PV00228519
LIYANAGE MANAGEMENT SYSTEMS	PV68680
LIYANAGE MEGA STORES	PV00203316
LIYANAGE MOTORS & AUTOCARE	PV00204712
LIYANAGE PLANTATIONS	PV73799
LIYANAGE SAND BLASTING	PV85695
LIYANAGE TRADE CENTER	PV99136
LIYANAGE TRADERS	PV00285196
LIYANAGE TRANDPORT COMPANY	PV107995
LIYANAGE TRUST INVESTMENTS	PV00255046
LIYANAGEDARA BROTHERS	PV127021
LIYANAPATHIRANA AND SONS	PV18770
LIYANARACHCHI HARDWARE	PV18289
LIYANKA HOLDINGS	PV128603
LIYANORA FOLIAGE	PV14734
LIYANRAA AGRO VENTURES	
LIYANSA ADVERTISING SOLUTIONS	PV103365
LIYANSA AGRO PROJECTS	PV112922
LIYANSA CHEMISTS	PV112569
LIYANSA ENTERPRISES	PV00275016
LIYANSA TRADING	PV00206215
LIYANSO SPA SALON & FOOT CARE CENTER	PV00205351
LIYARA BEACH HOTEL	PV62931
LIYARA MICRO CREDIT	PV131531
LIYARA RELAX & WELLNESS SPA	PV00277864
LIYARA SEAFOOD	PV00288577
LIYARA SHOE	PV00283350
LIYARDS ENTERPRISE	PV00217230
LIYARK INDUSTRIES	PV87490
LIYAWAL	PV00221756
LIYNRA HOLDINGS	PV00216811
LIYO CORPORATE	PV00225459
LIYO GREEN ENERGY	PV00264556
LIYO GREEN FOODS	PV00264626
LIYO LINE	PV00269836
LIYO SALON	PV111924
LIYO VENTURES	
LIYOMATE INTERNATIONAL	PV00224181
LIYON ENTERPRISE	PV00254751
LIYON LANKA ENGINEERING	PV00241959
LIYONA FASHION	PV00216440
LIYONE WELLNESS FOOT AND SPA	PV00270807
LIYONI BEACH VILLA	PV118334
LIYONTA TEA FACTORY MANAGEMENT	PV4226
LIYOO DRESS	PV00266196
LIYORA ADVERTISING	PV118131
LIYORA COSMETICS	PV00262468
LIYORA SALON AND FOOT CARE	PV00214876
LIYOTA TEA	PV3563
LIYOZI	PV00258872
LIYYA HOTELS	PV105578
LIYYA TRAVELS	PV128890
