name	registration_no
LIMA ENTERPRICES	PV00291288
LIMA INVESTMENTS	PV00259441
LIMAC ENGINEERING	PV119572
LIMACMO HOLDINGS	PV116828
LIMACO	PV00203215
LIMACRAY PRECAST	PV00221342
LIMACRICH PRECASTING	PV00262187
LIMACRO FURNITURE	PV00282218
LIMAKO OKI ENTERPRISES	PV120785
LIMALI	PV00244736
LIMARK LANKA	PV113661
LIMARK TECHNOLOGIES	PV82171
LIMARO CAPITAL HOLDINGS	PV00202827
LIMAS INTERNATIONAL	PV00207712
LIMAT WORLD	PV00288439
LIMATO	PV108817
LIMAX MEDICA	PV11262
LIME & CO. HOTELS	PV131886
LIME LEAF INDIAN FAMILY RESTAURANT	PV88785
LIME LITE COMPORTS	PV61953
LIME ROCK MANAGEMENT	PV00248088
LIME TREE	PV5341
LIME TRUST HOLDINGS	PV116418
LIMEC CONSTRUCTION	PV00218603
LIMECRO CREDIT MANAGEMENT	PV00238995
LIMEK	PV12706
LIMELIGHT FASHION	PV00201949
LIMERENCE	PV110641
LIMERENCE CONSTRUCTION AND CONSULTANCY	PV00239996
LIMESTONE DESIGNS	PV114229
LIMFORD INVESTMENTS	PV104707
LIMIT ONE LANKA	PV00261301
LIMITED EDITION	PV9652
LIMITLESS PRODUCTIONS	PV130319
LIMITLESS TECHNOLOGIES	PV00219978
LIMITY ENGINEERING	
LIMKOKWING GLOBAL ALLIANCE	PV00207318
LIMO CONSTRUCTION	PV83075
LIMO ENGINEERING AND CONSULTANTS	PV00228817
LIMO LANKA TOURISM	PV124987
LIMO PLANTATION	PV00228522
LIMO PLUS ENGINEERING	PV00228572
LIMO SHIPPING SERVICE	PV00280327
LIMOLOV HOLDINGS	PV00280382
LIMOLUX	PV94794
LIMON VENTURES	
LIMOR LANKA ENGINEERING	PV110393
LIMOTEX INTERNATIONAL	PV97295
LIMPIAR SERVICES	PV124425
LIMRA ENGINEERS	PV00205590
LIMRA SUPER	PV00235425
LIMS  FAMILY	PV00227013
LIMS NAUTICAL SHIPYARD	PV117966
LIMU LANKA HOLDINGS	PV00265178
