name	registration_no
LIO AGRO	PV00340595
LIO CONSUMER	PV117728
LIO ENGINEERING	PV00253167
LIO IMPORTS	PV00244210
LIO QUARTZ PROCESSING	PV90041
LIOM	PV00330898
LIOMART TRADING	PV00315387
LIOMATE TRADING	PV00315832
LION - 17 SECURITY SERVICES	PV117456
LION ADVERTISING	PV99926
LION AGRICULTURE SERVICES	PV00238939
LION AI	PV00304341
LION ARMS SECURITY SERVICES	PV115512
LION ASIA DISTRIBUTORS	PV124436
LION ASIAN CONSTRUCTION	PV2928
LION AUTO PARTS	
LION B P O SERVICES	PV00219778
LION BEST AGRO INTERNATIONAL	PV00223801
LION BEST PLASTIC	PV00257957
LION BOXING & FITNESS	PV120132
LION BREWERY (CEYLON)	PQ57
LION BRIDGE INTERNATIONAL	GL2411
LION CASTLE	PV00211321
LION CEYLON PRODUCTS	PV00224806
LION COCO	PV00252488
LION COFFEE	PV102220
LION CONFECTIONERIES	
LION CONNECTION	PV00202043
LION CORPORATION	PV00288091
LION CREST CAPITAL LANKA	PV00306933
LION CUBS APPAREL	PV00309550
LION DRAGON	PV00253661
LION DRAGON INVESTMENTS	PV00258435
LION EKANAYAKE MICRO CREDIT	PV121505
LION ELECTRIC LANKA	PV00332036
LION ENGINEERING CONSULTANTS	PV130752
LION ENTERPRISES	
LION ENTERTAINMENT	PV115748
LION ESPORTS ACADEMY	PV00223380
LION EXPRESS COURIER AND LOGISTICS	PV00227150
LION EYE	
LION EYE MOVIES	
LION EYE SECURITY SERVICES	PV00200564
LION FIBOTECK	PV5596
LION FOOD TRADING	PV101564
LION FOOT	PV89808
LION FORCE SECURITY	PV109309
LION FORCE SECURITY SERVICES	PV00200912
LION FOTO	PV131409
LION FRUIT PRODUCTS	PV75439
LION GATE COLLEGE	PV00202902
LION GATE ENTERTAINMENT	PV118080
LION GATE SIGIRIYA	PV00291826
LION GATE SYNDICATE	PV74362
LION GLOBAL	PV82858
LION GOLD (PORT CITY)	PV00334500
LION GRAETIAN GUNAWARDHANA KIDCARE TRUST	GA52
LION GUARD SECURITIES LANKA	PV00221984
LION GUARD SECURITY SERVICE	PV00302698
LION GUARD SECURITY SOLUTIONS	PV00301897
LION GUNGADIN	
LION GURARDS SECURITY SERVICES	PV68977
LION HEAD LEASING & CREDIT	PV00302374
LION HEART HOLDINGS	PV00231277
LION HEART SECURITY AND INVESTIGATION	PV113963
LION HOUSE	PV22142
LION HOUSE MANUFACTURERS	PV19563
LION HOUSE TRADING AGENCIES	PV16466
LION INTERNATIONAL MANPOWER	PV100143
LION INVESTMENT & MICRO CREDIT	PV119875
LION INVESTMENT	PV00341367
LION ISLE TRAVELS	PV00302905
LION JUMPS	PV00295152
LION KING TECHNOLOGY SYSTEM	PV00307772
LION KINGDOM SIGIRIYA	PV00315431
LION LAB SYSTEMS	PV00295795
LION LANKA BROTHERS INTERNATIONAL	PV126735
LION LANKA CAPITAL	PV00296673
LION LANKA TOURS	PV00206012
LION LEGACY	PV00232904
LION LOGISTIC  HOLDINGS	PV00227295
LION LONG TRADING	PV69764
LION MARK TRAVELS AND TOURS	PV00298110
LION MARKETING	PV76716
LION MART	PV00231420
LION MEDIA CORPORATION	PV00248317
LION MESH LANKA	PV00342451
LION NATION FOUNDATION	GL00301416
LION NATION HOLDINGS	PV92570
LION NATION OPERATING	PV92660
LION OCEAN	PV106755
LION ODYSSEY TOURS & TRAVELS	PV00326786
LION PALACE	PV00214239
LION PATH SOLUTIONS	PV00329865
LION PAW LANKA	PV00233043
