name	registration_no
SESAME SENHORA TEA COMPANY	PV13712
SESAME STREET EARLY LEARNING & DAY CARE CENTRE	PV101628
SESANDA TRADING COMPANY	PV00235463
SESATH AGRI LANKA	
SESATH LANKA AGRI SOLUTIONS	PV00202200
SESATHA FINANCE COMPANY	PB1201
SESATHA GROUP OF COMPANIES	PV61729
SESATHA HOLDINGS AND DEVELOPMENT	PV00282708
SESATHA HOTEL	PV90316
SESATHA PROPERTY SALES AND INVESTMENTS	PV5042
SESATHA PUBLICATION	PV61298
SESATHA TRADERS	PV00291047
SESAWI ENGINEERING	PV128535
SESCO MARKETING	PV00227582
SESERAGI	PV00214704
SESHA ENTERPRISES	PV00214021
SESI DISTRIBUTORS	
SESIRI HOLDINGS	PV80023
SESIRI LANKA ENGINEERING	PV129044
SESIRI LANKA HOSPITAL	PV87952
SESITHA DISTRIBUTORS	PV12005
SESMA HOLDINGS	PV00230779
SESO HUB	PV00229717
SESQUIPEDALIAN	PV00236488
SESSHANS GENERAL TRADING	PV00220520
SESSILA WIRELESS TECHNOLOGIES	PV88069
SESSNA LANKA	PV00259138
SESTO LANKA HOLDINGS	PV00230417
