name	registration_no
SEGA AND SENANAYAKE COMPANY	PV125123
SEGA ASSOCIATES	PV5210
SEGA AUTO TRADING	PV00355466
SEGA ENTERPRISES	PV00294365
SEGA HOUSE	PV00285294
SEGA TRADING COMPANY	PV00273945
SEGAINTECH	PV00291111
SEGAL AND DAMANI LANKA	PV60888
SEGAR TECHNOLOGIES	PV11502
SEGARA &	PV62067
SEGARAM INTERNATIONAL	PV110844
SEGAVIM	PV00283836
SEGI MARKETING	PV00291070
SEGILLS CAPITAL	PV00309040
SEGMA TRANS CONATRUCTION	PV72229
SEGNA	PV00275606
SEGO TRAVEL	PV117929
SEGRA	PV00314759
SEGU CAFE	PV00297382
SEGUE EDU HUB	PV00355202
SEGUIN TRADING	PV122155
SEGULL INTERNATIONAL	PV109162
SEGUWANTIVU WIND POWER	PV64747
