name	registration_no
AAS HOLDING TRAVELS & TOURS	PV00253898
AASAI AMMA FOUNDATION	GA3251
AASAI AND CO	PV00264800
AASH	
AASHAPURA TECH	PV00281306
AASHI RIVER TRADERS	PV116705
AASHIF TRADING	PV00205593
AASHIKA TRANSGLOBE	PV00277059
AASHIRWAD PEARLS GEMS & JEWELERS	PV120769
AASHIWAL RESORTS	PV107465
AASHIYA IMPEX	PV62907
AASHKA	PV00289503
AASHKII	PV9776
AASIAN INTERNATIONAL INSURANCE BROKERS	PV00208084
AASIF SATA	PV85441
AASIRIYAM	
AASIYA ARK	PV00250829
AASIYA CATERING SERVICES	PV123408
AASTUTE ANALYTICS	PV97471
