name	registration_no
YAS EXPERT	PV00253811
YAS LANDS	PV102126
YAS LANDS	PV88907
YAS RESIDENCIES	PV00228471
YAS TRADING	PV00265281
YASA ISURU AYURVEDIC	PV128547
YASADA TRADERS	PV00300533
YASANDA CREDIT	PV00224438
YASARA CLEANING COMPANY	PV67711
YASARA CONSTRUCTIONS	PV94754
YASARA DISTRIBUTORS	PV94753
YASARA ENGINEERS	PV00264528
YASARA ENTERPRISES	PV12154
YASARA HOLDINGS	PV00200143
YASARA INTERNATIONAL	PV10860
YASARA SECURITY	PV61526
YASARATHNA ENTERPRISES	PV91755
YASARU CONSTRUCTION PIONEER	PV00243670
YASAS ENGINEERING	PV00249145
YASAS ENTERPRISES	PV72207
YASAS GEM & JEWELRY	PV00260597
YASAS HOLDINGS	PV96199
YASAS LANKA INTERNATIONAL	PV00271782
YASASA ASIA GROUP	PV00251436
YASASA ENTERPRISES	PV00300446
YASASA INTERNATIONAL HOLDINGS	PV00266026
YASASA INTERNATIONAL LOGISTICS 	PV00213610
YASASA INVESTMENT	PV110459
YASASIRI BAKERY AND CONFECTIONERY	PV758
YASASIRI LANKA HOLDINGS	PV00276557
YASASIRI POLY PRINT	PV17887
YASASIRI TECHNOLOGIES	PV00208289
YASASMI  CONSTRUCTIONS	PV00289019
YASASMINI GEM & JEWELLERY	PV00259641
YASASSRI SERVICES	PV68069
YASASURU DISTRIBUTORS	PV91358
YASASWEE INTERNATIONAL	PV120491
YASEEN MOTORS	PV00200112
YASH CEYLON	PV00302237
YASH CORPORATION	PV00300358
YASH HAT LANKA	PV115999
YASH INTERNATIONAL	PV60629
YASH LANKA HOLDINGS	PV00247179
YASH LIFE STYLE	PV00271858
YASH RADIO AND TELEVISION	PV80079
YASH SOLUTIONS	PV00218614
YASH TOUR	PV00204819
YASHAHARA	PV20788
YASHAS GLOBAL	PV00300706
YASHASRI HOLDINGS	PV00250972
YASHASVI CREATIONS	PV00200834
YASHASYA PRIME RIDES	PV00291309
YASHERA CEYLON TEA	PV00233789
YASHI & LAVIN	PV00262904
YASHI CAKES	
YASHI CONSULTANTS S L	PV00221620
YASHIBA CONSTRUCTION & DEVELOPMENT	PV00226930
YASHII INTERNATIONAL	PV00223565
YASHIKA ENGINEERS	PV13661
YASHODA HARDWARE	PV00259181
YASHODA HOLDINGS	PV11679
YASHODA PROPERTY SALES	PV72113
YASHODARA	
YASHODHA AUTO TRADING	PV00224023
YASHODHA CEYLON AGRO	PV00291569
YASHODHA ENTERPRISES	PV11675
YASHODHA LOGISTICS	PV79207
YASHODHA PLASTIC	PV96414
YASHODHA PLYWOOD MANUFACTURERS	PV00201535
YASHODHARA INTERNATIONAL LANKA	PV77682
YASHRAA IMPORTS AND EXPORTS	PV00284864
YASHRAA TRAVELS AND TOURS	PV00284905
YASIDA TRADING COMPANY	PV78685
YASINDU CONSTRUCTION	PV00203815
YASINTHA ENTERPRISES	PV66846
YASIRU BHAGYAA PLANTATIONS AND DAIRY FARMING COMPANY	PB5394
YASIRU ENTERPRISES	PV00294517
YASIRU FACTORING	PV112726
YASIRU INVESTMENT HOLDINGS	PV17775
YASIRU MICRO CREDIT	PV93043
YASIRU SAHAL	PV00301031
YASIS SURF LODGE & CAFE	PV00287855
YASISURIE	PV98178
YASISURU MICRO CREDIT & INVESTMENT COMPANY	PV80282
YASITH MATHISHA CONSTRUCTION	PV104550
YASITH PROPERTY DEVELOPERS	PV124694
YASITHA CREATIONS	PV100991
YASITHA ENTERIRSES	PV68607
YASMIN MANOR	PV00256254
YASOJA ENTERPRISES	PV00231044
YASORA ENTERPRISES	PV00234821
YASORA HOLDINGS	PV127648
YASORA INTERNATIONAL	
YASRA HOLDINGS	PV77266
YAST INTERNATIONAL	PV63391
YASTER HOLDINGS	PV00283794
YASUI LANKA	PV3441
YASUNAGA HOUSING AND REAL ESTATE	PV441
YASUNGA COMPANY	PB649
YASURA CONSTRUCTION	PV90391
YASURI HOTEL AND SURF CAMP	PV00265756
