name	registration_no
ARC BROTHERS	PV00214861
ARC CONSORTIUM	PV130363
ARC DEVELOPMENTS	PV69789
ARC DIGITAL S L	PV00220406
ARC EDUCATION	PV00259676
ARC EN CIEL	GA76
ARC ESTATE	PV00205637
ARC EXPORTS GLOBAL	PV00218655
ARC FERTILITY INFORMATION CENTRE	PV00214230
ARC FOOD CITY	PV00260780
ARC HOLDINGS	PV17431
ARC INTERNATIONAL TRADING AND ENGINEERING	PV19691
ARC LANKA	PV00281971
ARC LANKA MANAGEMENT	PV00234585
ARC LEISURE	PV00200578
ARC LIGHT DESIGN	PV00288799
ARC SHIP MANAGEMENT & CHARTERING	PV00289870
ARC SOLUTIONS	PV2872
ARC SURVEYING & ENGINEERING	PV00253259
ARC TEA	PV120128
ARC TECH LANKA	PV64181
ARC TECH SOLUTIONS	PV00224150
ARC TECH TECHNOLOGIES	PV00250325
ARC TRAVEL & TOURISM	PV113398
ARC VENTURES	PV00249411
ARCADE ACADEMY	PV83031
ARCADE INVESTMENTS	PV76992
ARCADE LEISURE CLUB	
ARCADE MANUFACTURERS	PV00236443
ARCADE OF ALUMINIUM	PV91337
ARCADE PACKAGING	PV76666
ARCADE PHARMA	PV00207490
ARCADE PHARMA MANUFACTURING	PV00249949
ARCADIA & KOCHCHI COLOMBO	PV00279066
ARCADIA BUSINESS	PV00254831
ARCADIA CEYLON HERITAGE	PV00228152
ARCADIA INDUSTRIES	PV00242871
ARCADIA INSURANCE BROKERS	PV13481
ARCADIA INTERNATIONAL	PV00201584
ARCADIAN POLYPACK	PV61060
ARCADIAN RESOURCING	PV00283655
ARCADIAN SOURCING	PV65382
ARCADIAN TRADING	PV20034
ARCANE BIZ	
ARCANE SUPPLIES	PV00201370
ARCANIA FOUNTAIN	PV106359
ARCASIA INVESTMENT & TRADING	PV00214802
ARCATIVE	PV00205888
ARCCO INTERNATIONAL	PV00284550
ARCENCIEL BATIKS	PV00281042
ARCEUS B P O	PV00227044
ARCGATE FUTURE	PV00285526
ARCH	PV14044
ARCH - TRIAD CONSULTANTS	PV2254
ARCH DESIGN AND PLANNING	PV00212777
ARCH EMINENT HOLDINGS	PV00231411
ARCH ENGINEERING AND CONSTRUCTIONS	PV00293013
ARCH ENGINEERING DESIGN AND CONSULTANTS	PV102780
ARCH INTERNATIONAL	PV2135
ARCH LANKA HOLDINGS	PV00226832
ARCH LINE	PV4365
ARCHANA ADVERTISING	PV116633
ARCHANA CONATRUCTION	PV68619
ARCHANA CREATIONS	PV90390
ARCHANAH ACADEMY	PV92185
ARCHCHI MESS	PV00264807
ARCHCORP CREATIVE TECHNOLOGIES	PV00280324
ARCHDALE	PV00242210
ARCHDEA STUDIOS	PV71011
ARCHEDIUM	PV71726
ARCHEDIUM ANALYTICS	PV00214111
ARCHER B & S	PV78118
ARCHER PLANTATION	PV66234
ARCHER PRIME INTERNATIONAL	PV00222242
ARCHER''S HOLDINGS	PV111426
ARCHI 3 D	
ARCHI CHOICE	PV00284883
ARCHI CONSTRUCTION SERVICES	PV00248990
ARCHIBUIT DESIGN DEVELOPERS	PV21472
ARCHIMAGNET	PV00284731
ARCHIO	PV102870
ARCHIPELAGO INVESTMENT HOLDINGS	PV111185
ARCHITECTS CO-PARTNERSHIP	PV9596
ARCHITECTS FORUM	PV8146
ARCHITECTURAL CORPORATION	PV86657
ARCHITECTURAL INTERIORS (EXPORT)	PV18257
ARCHITECTURE PLUS DESIGN	PV4962
ARCHITECTURE STUDIOS	PV62724
ARCHIVISION LANKA	PV00274696
ARCHMAGE	PV68153
ARCHNIXECM SOLUTIONS	
ARCHON CONSTRUCTION	PV00288492
ARCHOR	PV00227779
ARCHWAY INTERNATIONAL	PV00244459
ARCHWAY MARKETING	PV75832
ARCINOVA HEALTHCARE	PV00243426
ARCKIBUILD	PV00233338
ARCLIGHT INTERNATIONAL	PV00263970
ARCMEDIA INITIATIVE	
ARCO DAM	PV79689
ARCO LANKA IMPEX	PV96513
ARCO SALES LANKA	PV00286353
ARCONESH INVESTMENTS	PV00289638
ARCORP LANKA	PV17919
ARCSCAPE INTERIORS	PV00265558
ARCTIC BEVERAGES	PV92123
ARCTIC TRADING	PV00275536
ARCTICFROST INTERNATIONAL	PV00277421
ARCUS	PV74708
ARCYN ENGINEERING	PV7736
