name	registration_no
ARENMANAI PROJECTS	PV60596
ARELI TRAVELS & TOURS	PV93885
ARE WE LEGAL	PV00243583
ARENA NATURE COCONUT	PV00251873
ARENA CYCLING LANKA	PV00214888
AREEDEE ENTERPRISES	PV9848
ARES TRADING	PV00289577
AREA 23 LABS	PV119429
AREEB LANKA CONSTRUCTION	PV125474
ARETHA	PV00259742
ARECA INTERIOR	PV100410
ARECCA SUGARS	PV79079
ARETE LANKA	PV00227421
ARENA TECHNOLOGIES	PV00200445
ARENMANAI PROJECTS	PV60596
AREEJ SKIN CARE	PV00222110
ARES LANKA	PV00253092
ARENA LOGISTICS	PV00239937
AREEB LANKA	PV00262644
ARENA GOLD LOANS	PV00268218
ARENA IT SOLUTIONS	
ARETE LANKA	PV00227421
ARECA COLLECTION	PV100407
AREVA HOLDINGS	PV95706
ARELI TRAVELS & TOURS	PV93885
ARENA LNKA	PV112231
ARENA TECHNOLOGIES	PV00200445
ARENMANAI PROJECTS	PV60596
AREEB LANKA CONSTRUCTION	PV125474
AREA 23 LABS	PV119429
AREEB LANKA CONSTRUCTION	PV125474
AREA INVESTMENTS	PV00241699
AREVA LANKA	PV65092
AREENA ENTERPRISES	PV65408
ARENA INTERNATIONAL	PV22232
AREL HOLDINGS	PV20665
AREA VISIONARE	PV20587
ARELI CONSTRUCTION AND CONSULTANCY	PV00244620
AREVA INVESTMENTS	PV109145
ARENA BLUE HOTEL AND RESORT	PB5367
AREVA INVESTMENTS	PV109145
