name	registration_no
ARYAN ISLAND	PV00260889
ARYAN LANKA	PV00231645
ARYANA BUZZ SOLUTIONS	PV00281537
ARYANA QUEEN HOTELS	
ARYANS ENERGY	PV108214
ARYANA SPAS	PV8376
ARYAN RESORTS	PV68976
ARYA GUARDIAN	PV127993
ARYA ENTERPRISES	PV00286921
ARYANS STATIONERY	PV00271775
ARY SOLUTIONS LANKA	PV122902
ARYA TADING COMPANY	PV85374
ARYANS ENERGY	PV108214
ARYA SANSA	PV00231852
ARYA LABS	PV00234311
ARYANS STATIONERY	PV00271775
ARYSTA LIFE SCIENCE CORPORATION	NF586
ARYA TOURS	PV00278280
ARYA LANKA AGRO	PV00285709
ARYA CEYLON HOLDINGS	PV00201935
ARYMAK TRADE LANKA	PV00227737
ARYU HERBALS & PHARMACEUTICALS	PV00222230
ARYANS KINGDOM GROUP OF COMPANIES	PV00256597
ARY SOLUTIONS LANKA	PV122902
ARYA TADING COMPANY	PV85374
ARYANS COLLEGE	PV00281752
ARYA KSHATHRIYA HOLDINGS	PV00274184
ARYANS ELECTRONICS	PV00239363
ARYSTONE GRANITES	PV00239810
ARYANA HOTEL	PV00203067
ARYAN LANKA	PV00231645
ARYA AGRO	PV62267
ARYAANA CAPITAL	PV120889
ARYA TADING COMPANY	PV85374
ARYANA LANKA VENTURES	PV124821
ARYER TRUST WEALTH MANAGEMENT	PV00287595
ARYANA	PV00255428
ARYAN SANKETH EXPORTS & IMPORTS	PV00281152
ARYA INVESTMENTS	PV00281469
ARYASHRI TRADING	PV00289067
ARYER TRUST WEALTH MANAGEMENT	PV00287595
ARYAANA INVESTMENTS	PV00236123
ARYAN BOUTIQUE VILLA	PV00204554
ARYANS FILMS	PV62778
ARYANS CONSULTING GROUP	PV108190
ARYZEGLOBAL	PV73084
