name	registration_no
PUSADA ESTATES	PV76598
PUSADA LANDS	PV11699
PUSELI CABANA RESORT	PV128158
PUSH ENERGY KANDY	PV127217
PUSH HOLDINGS	PV117683
PUSH SKATEBOARDS INTERNATIONAL	PV89703
PUSHPA ELDERS CARE	PV00247527
PUSHPA ENERGY	PV00217548
PUSHPA INVESTMENTS	PV121668
PUSHPA JEWELLERS	PV78707
PUSHPA KUMARA CONSTRUCTION	PV77580
PUSHPA MONEY CHANGERS	PV5198
PUSHPA RESIDENCE	PV00234033
PUSHPA TRADING COMPANY	PV19158
PUSHPAKUMARA HOSPITALS	PV3794
PUSHPARAMA EDUCATIONAL INSTITUTE	PV00205345
PUSHPARATNA LEISURE	PV85385
PUSHPAWARNA AGENCY	PV00230839
PUSHPIKA DE SILVA GEMS	PV00239175
PUSHPIKA DE SILVA JEWELRY	PV00263236
PUSHPIKA METAL CRUSHERS AND CONSTRUCTION	PV129937
PUSPHA HARDWARE	PV00200248
PUSSALAMANKADA ENGINEERING	PV00246910
PUSSALLA FARMS	PV1267
PUSSALLA MEAT PRODUCERS	PV445
PUSSELLAWA PLANTATIONS	PB951
PUSSELLAWA TEA DISTRIBUTORS	PV00227349
PUSTAK SUVARNABHUMI	PV74632
