name	registration_no
ISH	PV00277972
ISH CEYLON	PV00224730
ISH LANKA ENTERPRISES	PV00250436
ISH SKIN	PV00249613
ISHA  BEAUTY SALON & ACADEMY	PV00260665
ISHA ALU DESIGN AND DISTRIBUTORS	PV9882
ISHA COOL	PV00235269
ISHA FARM	PV00224760
ISHA FARM TRANSPORT AND TRAVELS	PV00241784
ISHA HOLDING INTERNATIONAL	PV00257781
ISHA IMPORTS AND EXPORTS	PV00220237
ISHAA SHIPPING	PV00280058
ISHAAANNN GRAND STUDIO 7000 I COMMUNICATION TRAVELS & TOURS COMPANY	PV124756
ISHAAANNN GRAND TRAVELS AND TOURS COMPANY	PV00218685
ISHADI CONSIGNMENT AGENTS	PV3924
ISHADI ENTERPRISES	PV13745
ISHADI MEDI TEXTILE	PV00212546
ISHADI MOTOR TRADERS & INVESTMENTS	PV111416
ISHAGI ENTERPRISES	PV8217
ISHAN CONSTRUCTION	PV00275519
ISHAN SEA FOOD	
ISHAN SOFT TOYS & GARMENT	PV00277528
ISHAN STAMPS CREATION	PV00221926
ISHAN TRADING COMPANY	PV72330
ISHAN TRAVELS & TOURS	PV128222
ISHANA EXPORTS	PV78027
ISHANI GLOBAL	PV115749
ISHANI SALOON AND FOOT CARE	PV00219561
ISHANKA ALUMINIUM FABRICATOR	PV00243282
ISHANKA CLENING SERVICE	PV00200348
ISHARA CLOTHING	PV63931
ISHARA DRESS CORNER	PV00277946
ISHARA ENGINEERING SERVICE	PV9278
ISHARA ENGINEERS AND LORRY BODY BUILDERS	PV21075
ISHARA FASHION GARMENT	PV67821
ISHARA GEM INTERNATIONAL	PV00290263
ISHARA HOMES	PV119249
ISHARA INTERNATIONAL	PV10101
ISHARA INVESTMENT	PV102086
ISHARA KORALAGE HOLDINGS	PV00251004
ISHARA MARKETING	PV713
ISHARA PRODUCTS	PV115717
ISHARA TRUCK BUILDERS AND  ENGINEERS COMPANY	PV00287903
ISHARA VENTURES	PV105901
ISHARASHEHAN CONSULTANCY	PV00290076
ISHFAHAN'S CLASSY GEMS	PV00261313
ISHI FASHIONS	PV00266186
ISHI GUMI	PV96042
ISHINN ORGANIC LANKA	PV129713
ISHIRA HOLDINGS LANKA	PV00229343
ISHIRA PLANTATIONS	PV00229351
ISHITA HOLDINGS	PV00248658
ISHIWARA DEERGAYU	PV00287766
ISHIWARA WELLNESS & SPA TREATMENT CENTER	PV00227435
ISHIWATE FINS LANKA	PV20979
ISHMA INVESTMENTS	PV68818
ISHQ  VILLAS	PV107159
ISHQ ABAD FOUNDATION	GA2464
ISHRAS GEMS	
ISHTA	PV00230592
