name	registration_no
ESC ONLINE SL	PV00256110
ESCADE TECHNOLOGIES	PV00257537
ESCALA INVESTMENTS GROUP	PV00240564
ESCALA LAKE	PV00259817
ESCALATEX	PV00231596
ESCALERA	PV109695
ESCAPADE EXOTIC HOLIDAYS	PV102717
ESCAPADE LEISURE	PV00207710
ESCAPADES BY HEREDITY	PV00280955
ESCAPE ENVOYS	PV105358
ESCAPE HOLIDAYS	PV69935
ESCAPE IN STYLE	PV128423
ESCAPE PARKS CEYLON   	PV112166
ESCAPE THE ROOM	PV122879
ESCAPE TO BLACKWOOD	PV00227200
ESCAPE TO PARADISE INVESTMENTS	PV87669
ESCAPE TOURS AND TRAVELS	PV00259341
ESCAPE TRAVELS	PV93448
ESCAPE WITH YASUN TOURS & TRANSFER SERVICE	PV00301570
ESCAPES BY NYNE	PV00257094
ESCARTA	PV00223000
ESCAS CAPITAL CITY ANKANDA	PV69374
ESCAS KIULA	PV81152
ESCAS OWALA	PV80827
ESCAS POWER	PV68595
ESCHEM EXPORTS	NF479
ESCHNOW INTERNATIONAL	PV115473
ESCO	PV21259
ESCO LANKA SERVICES	PV62283
ESCO PREMIUM SERVICES	PV00226613
ESCOLANKA	PV17082
ESCORT INTERNATIONAL	PV63255
ESCORT TRAVEL AND HOLIDAYS	PV00286024
ESCOSAN	PV82917
