name	registration_no
PLUG IN BY ACCESS	PV00207905
PLUM .LK	PV00242561
PLUMB-TECH INTERNATIONAL	PV65371
PLUMBAGO LANKA	PV87270
PLUMERIA INTERNATIONAL	PV00213418
PLURATIVE R&D	PV00287416
PLUS 3 HOLDINGS	PV00239201
PLUS 9 FOUR	PV120331
PLUS 94	PV105839
PLUS ACCESSORIES	PV00276179
PLUS ALPHA	PV119446
PLUS CIRCLE	PV100820
PLUS INVESTMENT & PROPERTY DEVELOPERS	PV101754
PLUS MARKETING TRADING	PV00228069
PLUS MINUS	PV122929
PLUS NINE FOUR VENTURES	PV00292097
PLUS ONE CONSULTANTS	PV00211925
PLUS ONE LANKA	PV105356
PLUS ONE LOGISTICS	PV00204753
PLUS ONE PRODUCTIONS	PV84349
PLUS P INTERNATIONAL	PV74755
PLUS POULTRY FARM	PV92255
PLUS STUDIO INTERNATIONAL	PV00287252
PLUSH AUTO GROOMING STATION	PV72622
PLUSH BUBBLES GENERAL TRADING	PV00278199
PLUSH CEYLON	PV00245536
PLUSH EMBASSY	
PLUSH FUR DECORS	PV00266406
PLUSH TRADING	PV00261169
PLUSHBOX	PV126087
PLUSHIES AND FLUFFIES	PV00295671
PLUSKOLE	PV00269056
PLUSONE FOODS	PV00237543
PLUSONE FOUNDATION	GA00289390
PLUSPRO S L	PV99692
PLUSS INTERNATIONAL	PV15682
PLUSTECH	PV82757
PLUSTRON LUBRICANTS	PV94786
PLUSWAV	PV00254203
PLUTO LANKA	PV00296617
PLUTUS HOLDINGS	PV00232996
PLUZID TRADING	PV76123
