name	registration_no
AYOKA TRADERS	PV119882
AYODHYA ENTERPRISES & MICRO CREDIT	PV00203663
AYODHYA CLEARING & FORWARDING	PV00254062
AYONA LEISURE	
AYOZAT APAC	PV00285720
AYODA CREDIT AND INVESTMENT	PB5335
AYONION STUDIOS	PV00231937
AYODYA AYURVEDA	PV121220
AYONIX INTERNATIONAL	PV121426
AYOLAN INVESTMENTS	PV96115
AYOMA TRADING	PV00216995
AYOWA GRAND HOTEL	PV00255579
AYOLAN INVESTMENTS	PV96115
AYODHYA ENTERPRISES & MICRO CREDIT	PV00203663
AYOMA KALHARA FILLING STATION	PV95298
AYOD ENGINEERING	PV00204324
AYODYA AYURVEDA	PV121220
AYODAANA	PV00229848
AYODYA MANATUNGA HAIR AND BEAUTY ACADEMY AND SALONS	PV00243226
AYONA LEISURE	
AYOZAT APAC	PV00285720
AYODYA FOOT & THERAPHY	PV00207747
AYODYA MANATUNGA HAIR AND BEAUTY ACADEMY AND SALONS	PV00243226
AYOJANA FUND	PV4286
AYON HOLDINGS	PV79732
AYON SEAFOOD LANKA	PV00254222
AYODHYA	PV10645
AYORA INVESTMENT	PV107065
AYOTA REAL ESTATE	PV16812
AYOMA KALHARA TOURS	PV90502
AYOMA KALHARA TOURS	PV90502
AYORA COMPANY	PV12103
