name	registration_no
KRICO HOLDINGS & EXPORT	PV00287439
KRIDD BUILDERS	PV12253
KRIGER HOLDING	PV00255564
KRIKO HOLDINGS	PV00237852
KRIMA GLOBLE LANKA	PV00298114
KRIMSON GATEWAY	PV00230629
KRINGELS	PV00295703
KRINVEST SOLUTIONS	PV00300742
KRIOMATIC	PV00236493
KRIPTER INTERNATIONAL SERVICES	PV131851
KRIS CHALLENGER COMPANY	PV13294
KRIS INTERNATIONAL TOURS AND HOLIDAYS	PV77419
KRIS LINE LOGISTICS	PV89995
KRISANTHA STEEL	PV00258876
KRISDAX CEYLON	PV00319702
KRISH AND PARTNERS	PV00214838
KRISH FERN	PV00242504
KRISH INTERNATIONAL HOLDINGS	PV00239819
KRISH LANKA	PV00326031
KRISH LANKA ORGANIC	PV9429
KRISH MAHAL	PV00291946
KRISH MANIAM HOLDINGS	PV130953
KRISH MOTO LANKA	PV125319
KRISH MULTI COMMISSION AGENT	PV124851
KRISH SCREEN SYSTEM	PV00251594
KRISH SECURITY SERVICE	PV122041
KRISH SKYLINE HOLDINGS	PV00207081
KRISH SUNSHINE	PV00226631
KRISH TOURS TRAVEL AGENCY	PV00316655
KRISHAN ELECTRICAL AND ENGINEERING SERVICES	PV72985
KRISHAN INVESTMENT	PV00209633
KRISHAN MANGALA SERVICES	PV65691
KRISHAN MOTORS LOGISTICS AND SERVICES	PV00308895
KRISHAN VILLA	PV00248177
KRISHANAS REAL ESTATE	PV84637
KRISHANG CEYLON	PV00288774
KRISHANI INDUSTRIES	PV00312640
KRISHANRO	PV00305479
KRISHANTHA SUPER	PV00310492
KRISHCO INTERNATIONAL	PV14360
KRISHH LANKA HOLDINGS	PV123109
KRISHI HOTEL AND RESORT	PV00255065
KRISHIAMADO & CO	PV00281949
KRISHJAY	PV00227719
KRISHMART INTERNATIONAL	PV00244314
KRISHMAS HOLDINGS LANKA	PV116063
KRISHNA AGRI FARMS	
KRISHNA AUTO ENGINEERING	PV60348
KRISHNA CAFE	PV00299923
KRISHNA CONTRACTORS	PV64640
KRISHNA ENGINEERING LANKA	PV00206669
KRISHNA ENTERPRISES	PV19714
KRISHNA EVENT MANAGEMENT	
KRISHNA FILAMENTS	NF456
KRISHNA GLOBAL	
KRISHNA HOLDINGS	PV112082
KRISHNA IT	PV00293865
KRISHNA JEWELLERS	PV00298507
KRISHNA METALS	PV10161
KRISHNA MINING COMPANY (CEYLON)	PV3684
KRISHNA PRODUCTS	PV00225349
KRISHNA PROPERTY DEVELOPERS AND CONSULTANCY	PV00266158
KRISHNA VEGETARIAN RESTAURANT	PV00249008
KRISHNAKUMAR AND COMPANY	PV12463
KRISHNAPILLAI	PV00238116
KRISHU WELLNESS SPA & SALON	PV00205647
KRISHWORLD GLOBAL LINK	PV112710
KRISNARATNA & SONS	PV70727
KRISTALL SPACES LANKA	PV00298006
KRISTEL HOLIDAY RESORT	PV102733
KRISTYPACKS	PV00212540
KRISVEN HOLDINGS	PV00210165
KRITA ENGINEERING PRIVATE	FC1386
KRITHIES	PV4143
KRITTIKA HOLDINGS	PV00224831
KRIYASHAKTHI ACADEMY OF DANCE	PV00310411
KRIZZ ALAN CREATIONS	PV00263351
