name	registration_no
CUBE 360	PV00229446
CUBE BI	PV00327965
CUBE CONTENT GOVERNANCE GLOBAL LIMITED	FC00277895
CUBE ENGINEERING.LK	PV00238866
CUBE KOREA	PV00303511
CUBE KOREA CENTRE	PV00311351
CUBE NETWORKS LANKA	PV00252453
CUBE SOLUTIONS	PV90909
CUBE STUDIO	PV00247241
CUBEETECH	PV00264434
CUBEGRO	PV89279
CUBEMAK LABS	PV00224558
CUBEMATRIX	PV00229896
CUBEPACK	PV00243077
CUBERA	PV00333483
CUBERADAR	PV00242771
CUBES INNOVATION	PV00309988
CUBES LANKA	PV100842
CUBES LANKA FREIGHT AND LOGISTICS	PV126868
CUBETEC MOBILE	PV00277046
CUBEX ENGINEERING SOLUTIONS	PV00243563
CUBEXIE SOFTWARE	PV00228346
CUBIC METER CONSTRUCTION LANKA	PV00205805
CUBICOAN	PV13597
CUBICOAN HOMES	PV00224390
CUBIK CEYLON	PV00331928
CUBIK ENGINEERING CO.	PV6142
CUBITIC ENGINEERING	PV00206918
CUBIX ANALYTICS	
CUBIX HOLDINGS	PB5240
CUBIX TECKNO	PV00288443
CUBO ENERGY	PV00251580
CUBO EV MOTORS	PV00327767
CUBO POWER SOLUTIONS	PV00350205
CUBO SYSTEMS INTERNATIONAL	PV92683
