name	registration_no
NEX AGRIBUSINESS	PV00220378
NEX G CONSTRUCTION	PV00247068
NEX LABORATORIES	
NEX PHARMACY	PV00220692
NEXA BUSINESS AND I T CONSULTANT	PV115492
NEXA DIGIT SOLUTIONS	PV00289004
NEXA SOLAR	PV00289890
NEXAGE MARKETING	PV116344
NEXAGEN INNOVATIVE TECHNOLOGIES	PV00288616
NEXAPHASE	PV00233579
NEXAR	PV79666
NEXARIT	PV00258113
NEXAS STEEL	
NEXAWAVE	PV00287701
NEXCA LANKA	PV122006
NEXCASH	PV00240711
NEXCELLENCE HOLDINGS	PV00244614
NEXCITE	PV94105
NEXCO CONSULTANTS	PV00259199
NEXCODIAN	PV00235671
NEXEDA	PV00267474
NEXEL	PV00297635
NEXENITY	PV00220328
NEXEON	
NEXERA LOGISTICS	PV00293300
NEXEYO TRADING	PV00226666
NEXGEN CAMPUS	PV124336
NEXGEN DIGITAL SERVICES	PV00297790
NEXGEN ENGINEERING	PV00285429
NEXGEN INNOVATE SOLUTIONS	PV00293925
NEXGEN INNOVATIONS	PV98370
NEXGEN INTERNATIONAL	PV86027
NEXGEN INVESTMENTS	PV00200672
NEXGEN IT SOLUTIONS	PV00296927
NEXGEN LANKA	GL00201366
NEXIA  SECRETARIAL SERVICES	PV00288319
NEXIA B P O	PV1029
NEXIA BUSINESS ADVISORY SERVICES	PV2234
NEXIA CORPORATE CONSULTANTS	PV106
NEXIA MANAGEMENT SERVICES	PV60901
NEXIA VENTURES	PV00207587
NEXIE LABS	PV00227709
NEXIFY SYSTEMS	PV121859
NEXIS IMMIGRATION CONSULTANTS	PV00292197
NEXIS LOGISTICS	PV115623
NEXITO HOLDINGS	PV97897
NEXITO INTERNATIONAL	PV95166
NEXIUM IMPEX	PV00271359
NEXJUNIOR	PV00237420
NEXLAB GLOBAL	PV00234827
NEXLOG FREIGHT FLOW	PV00290500
NEXLUTION	PV00284287
NEXMATRIXLAB	PV00260970
NEXMO CLOTHING CENTER	PV00259747
NEXO.LK	PV00223888
NEXPLUS	PV00287689
NEXPO CONVERSION	PV103082
NEXSA HIGH-TECH SOLUTIONS	PV123762
NEXSAVY SYSTEMS	PV00252670
