name	registration_no
DAV INTERNATIONAL	PV4761
DAVAAN INTERNATIONAL	PV21555
DAVASA LANKA INVESTMENTS	PV122835
DAVCO INTERNATIONAL	PV61334
DAVE ADVERTISING	PV21895
DAVE AGRO HOLDINGS	PV77700
DAVE AND COMPANY	PV7165
DAVE AQUA	PV120337
DAVE CREATIONS	PV80167
DAVE TRACTORS	PV4405PBPV
DAVE TRACTORS AND COMBINES	PV90439
DAVEERAH ENGINEERING AND TRADING COMPANY	PV00268961
DAVID & SONS CATERING	PV103329
DAVID BANNINK	PV00265043
DAVID GANLATH ASSOCIATES	PV125583
DAVID HARRIS	
DAVID PIERIS AUTOMOBILES	PB30PV
DAVID PIERIS AVIATION	PV1165
DAVID PIERIS HOLDINGS	PB270PV
DAVID PIERIS LEISURE	PV00208714
DAVID PIERIS MOTOR COMPANY	PV131217
DAVID PIERIS RACING & LEISURE	PV121905
DAVID PLAZA	PV122016
DAVIDSON B	PV63944
DAVIDSON GROUP	PV1879
DAVIDSON LANKA	PV82993
DAVIDSON TEA COMPANY	PV2613
DAVIN	PV00283063
DAVINCI CONSTRUCTIONS	PV00212333
DAVINTI ANGEMON	PV124700
DAVINZEY EXPRESS	PV00238905
DAVIS CEYLON INVESTMENT	PV00202776
DAVNIK TIMBER TECHNOLOGIES	PV20844
DAVOLAB	PV00272964
DAVORA & Z E ENERGY	PV112048
DAVORA CAPITAL	PV107670
DAVORA COMMODITIES	PV102251
DAVORA POWER	PV108748
DAVTON	PV118928
