name	registration_no
DATA BRICKS	PV00260414
DAT CEYLON HOLDINGS	PV00252412
DATA HARVEST	PV1590
DATA TOUCH SMART SOLUTIONS	PV00234481
DATA MATRIX SYSTEMS	PV67209
DATA EXCHANGE INTERNATIONAL	PV61131
DATABOX TECHNOLOGIES	PV113141
DATA ACQUISITION DESIGN	PV19131
DATA HUB	PV116663
DATANG CHINESE RESTAURANT	PV00286325
DATAVAIL LANKA 	PV6335
DATAVERSE IT SOLUTIONS	PV00286117
DATA WINZTA	PV00242202
DATACORE LANKA PAYROLL	PV00224270
DATA PARK GLOBAL	PV61254
DATACORE TECHNOLOGIES	PV92854
DATA INTIMATE	PV00217096
DATELINE LANKA	PV10228
DATA CHARITY	GA00244643
DATACARE	PV00219020
DATAWIZSL	PV61961
DATA TRADING	PV00215732
DATA MARKETING	PV72844
DATKINI	PV20336
DATA EXCHANGE INTERNATIONAL	PV61131
DATA CLING	PV00265222
DATA ACQUISITION DESIGN	PV19131
DATA M T X LABS	PV00221644
DATA PLANET	PV00214104
DATANET	NF584
DATANG CHINESE RESTAURANT	PV00286325
DATA HUB	PV116663
DATAVERSE IT SOLUTIONS	PV00286117
DATELINE LANKA	PV10228
DATA CAPTURE EXPERTS LANKA	PV00273135
DATA CHARITY	GA00244643
DATACORP CEYLON  (NPBS 431)	PB1764
DATADIRECT SOUTH ASIA	PV121911
DATA SEMANTICS	PV00245111
DATAMATION SYSTEMS	PV10004
DATA WINZTA	PV00242202
DATAMAZE INNOVATIONS	PV00218357
DATACARE	PV00219020
DATA SOLUTIONS	PV11721
DATA BUSINESS FORM	PV11799
DATA POINT SOLUTIONS	PV00250998
DATAWAVE IT SOLUTIONS	PV00258761
DATA INTIMATE	PV00217096
DATA INSTITUTE OF MANAGEMENT STUDIES	PV77110
DATYA	PV122962
DATAWIZSL	PV61961
DATA TECH BUSINESS CENTRE	PV13378
DATADIRECT SOUTH ASIA	PV121911
DAT CEYLON HOLDINGS	PV00252412
DATA MARKETING	PV72844
DAT APPAREL	PV00255408
DATABOX TECHNOLOGIES	PV113141
DATA MATRIX SYSTEMS	PV67209
DATA CLING	PV00265222
DATA ACQUISITION DESIGN	PV19131
DATA NATION	PV84382
DATANG CHINESE RESTAURANT	PV00286325
DATA WINZTA	PV00242202
DATA STORY	PV00274554
DATALOG INFORMATION SYSTEMS	PV104638
DATAVIS CONSULTANCIES	PV00263778
DATA HOLDINGS	PV00206914
DATACORP CEYLON  (NPBS 431)	PB1764
DATACORE LANKA PAYROLL	PV00224270
DATA SOLUTIONS	PV11721
DATADIRECT SOUTH ASIA	PV121911
DATA MARKETING	PV72844
DATUM ENGINEERING	PV18782
DATA MASTER COMPUTER SYSTEMS	PV1876
DATAMINI LANKA	PV20564
DATA DISCA	PV00244194
DATACORE LANKA	PV84564
DATA RIVER LOUNGE	PV83646
DATA MANAGEMENT SOLUTIONS	PV00256311
DATALINK SOFTWARE SYSTEMS	PV19328
DATALINK SOFTWARE SYSTEMS	PV19328
DATA MASTER TECHNOLOGY	PV93105
DATA REVERB	
DATACORE LANKA	PV84564
DATASERV SOLUTIONS	PV71490
DATUM SL	PV00284168
DATSUN ENGINEERING	PV00285598
DATAONE SOLUTIONS	PV61665
DATOS	PV131664
DATAVALLEY	PV00214212
DATALEC	PV89088
DATOS	PV131664
DATA PROCESSING TECHNOLOGIES	PV100057
DATAMATIX INTERNATIONAL	PV78695
DATA MANAGEMENT SYSTEMS	PV19042
DATA ZENTIST SOLUTIONS	PV00269880
DATA ESSENTIALS	PV72197
