name	registration_no
DADDY'S BIRIYANI	PV00288771
DAD''S GOURMET FOODS	PV100112
DADDY FOUNDATION	GA00257667
DAD FREIGHT FORWARDING	PV74653
DADURU OYA VILLAGE	PV00238859
DADDYS LANKA	PV60367
DADDY AND SON HOLDINGS	PV00273287
DADDY MUSIC	PV129536
DADDY HARDWARE SOLUTION	PV00206197
DADA LANKA INTERNATIONAL	PV120623
DAD GLOBAL TRADING	PV117110
DADDY'S PLACE	PV00242054
DAD'S VACATION	PV00211970
DADDY FOUNDATION	GA00257667
DADURU OYA VILLAGE	PV00238859
DAD MARKETING	PV103830
DADICS SOFTWARE	PV90048
DAD TRAVELS	PV00287115
DAD''S GOURMET FOODS	PV100112
DADS ENTERTAINMENT	PV00286048
DADS KITCHEN	PV00227907
DADDY'S CURRY MASALA	PV00213101
DAD'S GOURMET FOODS	PV100112
DADDIES FAMILY RESTAURANT	PV100055
DAD GLOBAL INVESTMENTS	PV00221622
