name	registration_no
ABB	NF536
ABB COLOR EMAG SCHALTANLOGEN AG	NF345
ABB CRAFT AS	NF297
ABB GLOBAL MARKETING FZ - LLC	FC1120
ABB INDIA	NF578
ABB INTERNATIONAL MARKETING	NF604
ABB SWITCHGEAR AB	NF465
ABBA	PV00267688
ABBA EXCLUSIVE DESIGNS	PV104679
ABBA HOLDINGS	PV64242
ABBA IMPERIAL BESPOKE	PV104677
ABBA INTERNATIONAL	PV1050
ABBA INTERNATIONAL DESIGNS	PV1066
ABBA QASIM LANKA	PV95875
ABBAB TOURS & TRAVELS	PV00214853
ABBE	PV401
ABBEY PROPERTIES	PV88434
ABBIANI HOLDINGS	PV74849
ABBOTT LABORATORIES SERVICES CORP.	FC1021
ABBY AQUA & AGRICULTURE	PV00215052
