name	registration_no
ABHA CEYLON	PV00259911
ABHA CEYLON EXPORTS	PV00267470
ABHA EXPORTS LANKA	PV00206643
ABHA MANPOWER SERVICES	PV18800
ABHA TRADING	PV00273196
ABHARANA JEWELRY	PV00243545
ABHARANA MANDIRAYA	PV84880
ABHAYA CEYLON	PV00264576
ABHAYA MONTESSORI	PV117873
ABHAYA REST	PV95490
ABHAYABHUMI NATION	GL00208625
ABHEETHA SECURITY SERVICE	PV114346
ABHETH GROUP	PV00238652
ABHI FASHION WORLD	PV00213631
ABHI PRODUCTS	PV00265103
ABHI TRADING	PV00276611
ABHIJA AGRO	PV00253319
ABHIMAL ENTERPRISES	PV105448
ABHIMAN APPAREL	PV60920
ABHIMAN MEGA GROUP	PV00236147
ABHIMAN PROPERTIES	PV00238498
ABHIMANA ADVERTISING	PV00227280
ABHIMANA COMMUNITY DEVELOPMENT	GL2264
ABHIMANI WOMENS COLLECTIVITY	GA3148
ABHIMANTHRA	PV00232398
ABHIRO HOLDINGS	PV00285885
ABHISES ENGINEERING	PV105105
ABHISES EVENTS	PV00287626
ABHISHEK IMPEX	PV00259176
ABHISHEKA HOLDINGS	PV76048
ABHIVURDHI	GA00257185
