name	registration_no
ABEYAWIRA INVESTMENTS	PV3079
ABEYRATHNA BROTHERS	PV00204583
ABEYLIONS	PV00280696
ABEYGUNAWARDENE ASSOCIATES	PV117292
ABEYWICKRAMA MOTOR TRADERS	PV71769
ABERCONWAY INVESTMENT	PV104520
ABEL METALCRAFT	PV6692
ABEYARATNE AND COMPANY	PV21847
ABERDEEN ASSOCIATES	PV00247816
ABEYNAYAKE INVESTMENTS	PV00205556
ABET CONSULTING	PV69339
ABEYSINGHE FLEET MANAGEMENT SERVICES	PV66861
ABERATHNA LAND AND PROPERTY	PV00267861
ABERATHNE SUPPLIERS	PV108973
ABE HOLDINGS	PV72515
ABEY'S ONE GROUP OF COMPANIES	PV00244698
ABEYGUNAWARDENE ASSOCIATES	PV117292
ABEYWARDANA GROUP	PV104238
ABEWARDANA DISTRIBUTORS	PV6751
ABERDEEN HOLDINGS	PV4680
ABEYKOON ACCOMMODATION	PV00207765
ABE HOLDINGS	PV72515
ABEYWICRAMA FOOD PRODUCTS & AMAYURU BAKERS	PV97350
ABEYRATHNA BROTHERS	PV00204583
ABEY INTERNATIONAL	PV87336
ABEYNAYAKE INVESTMENTS	PV00205556
ABEE WIN INTERNATIONAL	
ABEY-LA COMPANY	PV00214806
ABE LEISURE	PV98849
ABEYRATHNA AQUARIUM	PV00218435
ABEYRATHNA BROTHERS	PV00204583
ABEYARATNE AND COMPANY	PV21847
ABEE WIN INTERNATIONAL	
ABEYWARDANE CONSTRUCTIONS & ENGINEERING	PV00201274
ABEYRATNE LANKA	PV00218914
ABEYWEERA & COMPANY	PV4644
ABEY-LA COMPANY	PV00214806
ABEYRATHNA AQUARIUM	PV00218435
ABEELAH  HEALTHY  FOODS	PV00206370
ABE LEISURE	PV98849
ABE JAPAN INTL	PV00284721
ABEL INTERIORS	PV00224042
ABEY INTERNATIONAL	PV87336
ABEYARATNE AND COMPANY	PV21847
ABEY-LA COMPANY	PV00214806
ABEDES AGRO	PV112273
ABEETH MANPOWER	PV00271719
ABE HOLDINGS	PV72515
ABEYGUNAWARDENE ASSOCIATES	PV117292
ABE INSTITUTE	PV110914
ABEELAH  HEALTHY  FOODS	PV00206370
ABEETH AAKISH DISTRIBUTORS & EXPORTERS	PV00250364
ABERDEEN HOLDINGS	PV4680
ABEYAWIRA BENEVOLENT INVESTMENTS CUSTODIAL SERVICES	PV3939
ABERATHNA LAND AND PROPERTY	PV00267861
ABEYKOON ELECTRICAL ENGINEERING	PV123510
ABEETH HOLDINGS	PV00270854
ABEYSINGHE RICE CENTRE	PV73485
ABEYRATNE AGENCIES	PV84050
ABEY RESORT	PV00218799
ABEYKOON ELECTRICAL ENGINEERING	PV123510
ABE NIKKO KOGYO CO.,	FC1376
ABEY TRADING	PV5639
ABENGSOL INTERNATIONAL	PV00285356
ABEYNAYAKE INTERNATIONAL	PV00236706
ABEYRATNE HOLDINGS	PV94559
ABEYWICKRAMA FOOD CITY	PV94230
ABERDEEN FALLS NATURE PARK	PV65235
ABEYGUNASEKERA HOLDINGS	PV00284974
ABEYWICKRAMA BUILDING CONSTRUCTION	PV00234197
ABEY TRADING	PV5639
ABENTURE	PV00240107
ABEYSEKARA HOLDINGS LANKA	PV00251125
ABEINSA INFRASTRUCTURES MEDIO AMBIENE S A	FC1214
ABEYWICKRAMA FOOD CITY	PV94230
ABERDEEN FALLS NATURE PARK	PV65235
ABEYGUNASEKERA HOLDINGS	PV00284974
ABEYWICKRAMA BUILDING CONSTRUCTION	PV00234197
ABENGSOL INTERNATIONAL	PV00285356
ABEYGUNAWARDANA STORES	PV4336
ABEYSEKARA HOLDINGS LANKA	PV00251125
