name	registration_no
OSIKIMA CAPITAL	PV15207
OSIL SPRING WATERS	PV15526
OSILLO LANKA	PV96051
OSIP T S	PV00207825
OSIRIX RESOURCES	PV00210704
OSIS INSTITUTE	PV00278887
OSIS LANKA	PV00272915
OSITH GLOBAL	PV00282319
OSITH HEALTH CARE	PV00275551
OSITHA DISTRIBUTORS	PV00292280
