name	registration_no
OSA SOLUTIONS	PV00284482
OSADA CONSTRUCTION	PV127702
OSADA PLANTATION	PV61746
OSADHA CONSTRUCTIONS	PV00204906
OSADI D.N SPA & SALOON	PV00217343
OSADI ENGINEERING	PV00265723
OSAGI GRAPHICS	PV00250649
OSAIN AUTO MOBILE INTERNATIONAL	PV72834
OSAKA CAR SALES	PV8369
OSAKA CEYLON HOLDING COMPANY	PV00244821
OSAKA CEYLON OCS	
OSAKA DENKI DANBU COMPANY	NF23
OSAKA GLOBAL	PV00284657
OSAKA HIGHER EDUCATION CENTRE	PV117090
OSAKA IMPORTERS & EXPORTERS	PV00292294
OSAKA IMPORTERS	PV78611
OSAKA INTERNATIONAL	PV93503
OSAKA JAPAN TRADING	PV82600
OSAKA LANKA ENTERPRISES	PV103272
OSAKA LANKA JAPANESE LANGUAGE SCHOOL	PV00257112
OSAKA NIGURAMA ORGANIZATION	GA157
OSAKA PAINT CENTRE	PV00298831
OSAKA TRADERS	PV18493
OSAKA TRADING LANKA	PV17393
OSAKA WHEELS ENTERPRISES	PV80906
OSAKA WINGS	PV00210820
OSAKE GLOBAL TRADING	
OSAKI JAPAN	PV73865
OSAKI MOTORS	PV00270412
OSAKI TRAVELS AND TRADES	PV76433
OSAKY LANKA	PV81661
OSALKA ENTERPRISES	PV7145
OSAMA GRAND	PV105660
OSANDA BUSINESS SOLUTIONS	PV00224039
OSANDA CERAMICS	PV88989
OSANDA FESTIVAL ITEMS SUPPLIERS	PV00292998
OSANDA MANAGEMENT	PV00287130
OSANDA MICRO CREDIT	PV117156
OSARA LANKA DESTINATIONS	PV90468
OSARAS CITY	PV00286424
OSARNA	PV00296006
OSATA	PV00231801
