name	registration_no
FOLCAN ASSOCIATES COMPANY	PV101910
FOLD MEDIA COLLECTIVE	PV00215961
FOLD MEDIA COLLECTIVE INITIATIVES	GL00217298
FOLDED FIFTH	PV00346135
FOLIAGE GARDEN	PV00225212
FOLIORA CEYLON	PV00356313
FOLIUM LANKA	PV00281574
FOLK CHORDS	PV00353592
FOLK TRAILS	PV00359442
FOLK TRAVEL	PV00352373
FOLKLORE DESIGNS	PV00322775
FOLKS	PV00264641
FOLKS HERITAGE AND CRAFTS	PV00272897
FOLKS T R D	PV00226554
FOLLI FOLLIE INTERNATIONAL GEMSTONE	PV00294481
FOLLIES	
FOLLOW ME HOME	
FOLLOW THE ELEPHANT	PV00318916
FOLLOW THE WHITE RABBIT	PV00273374
FOLLOW YOUR DREAMS	PV00272250
FOLO	PV00330904
