name	registration_no
FOX ALLIANCE	PV126267
FOX DIGITAL	
FOX RESORTS	PV119108
FOX TRANSPORT	PV73614
FOX VACATIONS	PV4656
FOXBIN	PV00209626
FOXGLOVE	PV00213470
FOXHOUSE LANKA	PV75135
FOXMINDZ	PV00289996
FOXXCONN INTERNATIONAL	PV00287560
FOXXY GLOBAL	PV118279
FOXY HOSPITALITY	PV125030
FOXYGEN NATION	PV00213452
