name	registration_no
ZEY FASHION STUDIOS	PV00208305
ZEYA SPICES	PV00249595
ZEYLAM HOLDINGS	PV00257518
ZEYLAN CONSTRUCTION & MANPOWER	PV00254294
ZEYLAN HERBS	PV00235672
ZEYLAN ISLAND HOLIDAYS	
ZEYLAN PRESTIGE	PV00243518
ZEYLAN TRAVELS & TOURS	PV00268847
ZEYLANIC ECOFARM	PV00262272
ZEYLANICA HARVEST	PV00253521
ZEYLANICA SPICE	PV81440
ZEYLANICUS	PV00260431
ZEYLANKA LEISURE & AGRI	PV00242443
ZEYLANKA LEISURE AGRI & TOURS	PV00225720
ZEYLON	PV00287235
ZEYLON EYE HOLDINGS	PV00202296
ZEYLON INTERNATIONAL	PV00251286
ZEYLON LIFE	PV00268750
ZEYLONY'S MAESTRO	PV00268124
ZEYOLA EXPORT	PV00200877
ZEYON TRADING	
