name	registration_no
ZEE - ROW LANKA TRADING	PV00219480
ZEE BEAUTY	PV00307942
ZEE CHEM TRADING	PV00222229
ZEE DESIGNS	PV73671
ZEE EVENTS	PV00263157
ZEE EXPO HOLDINGS	PV00278498
ZEE FABRICS	PV00254712
ZEE FREIGHTERS	PV00292539
ZEE IMPORTS AND EXPORTS	PV00262450
ZEE INVESTMENTS HOLDING	PV121699
ZEE LINE CONSTRUCTION	PV00292127
ZEE MARK TECHNOLOGIES	PV00233677
ZEE MOBILES	PV00312517
ZEE REISEN	PV00274991
ZEE SHIP SUPPLIERS	
ZEE TREE	PV00277689
ZEE12	PV00309348
ZEEATTLE HOLDINGS	PV00262659
ZEEBA  A TO Z	PV65658
ZEEBEE BOUTIQUE	PV00283095
ZEEBO HOLDINGS LANKA	PV00219748
ZEEBRA INDUSTRIES	PV19140
ZEED INTERNATIONAL	PV00256405
ZEEFINITY CALL CENTER SERVICES	PV00218690
ZEEFIT SPORTS CEYLON	PV00264698
ZEEGO LANKA TRADING	PV76237
ZEEHA HOLDINGS	PV00207024
ZEEK MEDIA	PV00289063
ZEEKAY SERVICES	PV00274667
ZEEKIT TECHNOLOGY	PV108187
ZEELABS	PV2965
ZEELINE	
ZEELON EXPO	PV00270686
ZEELOUNGE	PV00310389
ZEELT	PV00319820
ZEEMAN AND STARK	PV00218805
ZEEMAN AQUACULTURE LANKA	PV71889
ZEEMARA	PV122358
ZEEMARZ	PV10532
ZEEN AUTO MAX	PV00316963
ZEEN DISTRIBUTORS	PV60119
ZEENA AUTO TRADING COMPANY	PV00291359
ZEENA ENTERPRISES	PV14282
ZEENA MOTORS	PV8270
ZEENATH CONSTRUCTION & TRADE	PV98173
ZEENATH FASTENERS	PV00224269
ZEENATH IMPEX	PV20714
ZEENATH LANKA TRAVELS AND TOURS	PV97957
ZEENATH TRADING	PV2182
ZEENIYA TRADERS	PV13755
ZEEPO	PV00208025
ZEER TRADING LANKA	PV117982
ZEERA HOLDINGS	PV00242010
ZEERA INTERNATIONAL	PV00263019
ZEERA TRADING	PV00294170
ZEERUST TRADING	PV91131
ZEETEL TECHNOLOGIES LANKA	PV107122
ZEETEX LANKA	PV108053
ZEETO LANKA	PV74907
ZEETRONIC	PV00254920
ZEEZICHT	PV105773
