name	registration_no
RIYA CENTRE	PV69071
RIYA ENTERPRISES	PV79070
RIYA TRADING	PV00255647
RIYAFA FOUNDATION	GA00282883
RIYAFO	PV00217371
RIYAH TRAVELS	PV106728
RIYALGA PRINTING SYSTEMS	PV60497
RIYAN LIZJO HOLDINGS	PV00223668
RIYANSI AUTO LANKA	PV74854
RIYAPUHUNUWA TECHNOLOGIES	PV00240692
RIYARA LANKA	PV00213581
RIYAS & SONS COMPANY	PV00202672
RIYASALA LANKA	PV84265
RIYASEWANA LANKA	PV00217681
RIYAZIO AUTO PARK	PV00279989
RIYDE DEVELOPMENTS	PV00221313
RIYEL'S	
RIYELCO AUTO ENGINEERING	PV90624
RIYELCO AUTO ENGINEERING LANKA	PV86184
RIYELCO FOODS LANKA	PV85735
RIYELWIN AUTO CARE	PV00204098
RIYO DESTINATION MANAGEMENT CENTRE	
RIYO GRAND INTERNATIONAL	PV00245144
RIYO OIL MILLS	PV00227915
RIYO WASANA AUTOMOBILES	PV89734
RIYO WORLD	PV00289669
RIYOHWEL LANKA	PV101277
RIYOKA AUTO PARTS	PV123073
RIYOKA MOTOR MART	PV62677
RIYOKA TRADING	PV66102
RIYOMA INTERNATIONAL	PV5737
RIYOMA SPORTS AND ADVENTURE NETWORK	PV00227616
RIYOMAC AUTO	PV112868
RIYOMART AUTO	PV89132
RIYON FURNITURES	PV99265
RIYON INTERNATIONAL	PV92419
RIYOTOP	PV103075
RIYOTOP AUTO PAINT	PV00282953
RIYOTOP GENERAL REPAIRS	PV00282952
RIYOVA ENGINEERING	PV15218
