name	registration_no
RICAN LANKA	PV12284
RICAR MOTORS	PV00276280
RICARDO NUNO CARVALHO JESUS	PV00259225
RICE FLOUR PRODUCTS	PV61349
RICE LANKA PROCESSING	PV77995
RICE RING	PV82598
RICE WORLD	PV68815
RICELON	PV00201526
RICH  MANAGE  INVESTMENTS	PV00217063
RICH ACRE	PV104989
RICH AGRO FERTILIZER	PV00244119
RICH AGRO HERB	PV00269039
RICH AGRO LANKA INTERNATIONAL	PV115162
RICH AIR COOL	PV12420
RICH AUTO CENTER	PV00243365
RICH AUTO PARTS	
RICH AUTO PARTS	PV00200021
RICH BAY	PV76242
RICH BLINDS	PV64596
RICH BRAND CARGO	PV00284460
RICH BRAND NETWORK	PV117208
RICH BRIGHT HOLDING	PV00217650
RICH BUSINESS HOLDINGS	PV00202314
RICH BUSINESS SOLUTIONS	PV00262085
RICH CAKES	PV00227884
RICH CAPITAL INVESTMENT AND ASSET MANAGMENT	PV00286311
RICH CAPITAL INVESTMENT LANKA	PV00200502
RICH CAPITAL INVESTMENTS & HOLDINGS	PV00234370
RICH CAPITAL MANAGERS	PV109102
RICH CEYLON RAW SPICES	PV00244688
RICH COLLECTIONS	PV00270968
RICH COUNTRY COMPANY	PV00242009
RICH CREDIBLE	PV00245969
RICH EARTH	PV108689
RICH EARTH ENERGY ONE	PV110133
RICH EARTH ENERGY THREE	PV110131
RICH EARTH ENERGY TWO	PV110132
RICH EARTH FOUR	PV108742
RICH EARTH SEVEN	PV110730
RICH EARTH SIX	PV110729
RICH EARTH THREE	PV108733
RICH ENGINEERING	PV108196
RICH FABRIC	PV00234748
RICH FASHIONS EXPORTS	PV19906
RICH FIELD KNITTING TEXTILE	
RICH FILED KNITTING TEXTILE	
RICH FOOD	PV00255352
RICH GROW FIELD	PV89684
RICH GUARD	PV00260223
RICH HARVEST	PV128282
RICH HARVEST LANKA	PV00248915
RICH HILL HOLDINGS	PV00255990
RICH IMPEX	PV60968
RICH INFORMATION TECHNOLOGIES	PV13366
RICH ISLAND PRODUCTS	PV00243478
RICH KING INVESTMENTS	PV64755
RICH LADY TEXTILES	PV105338
RICH LANKA CONSTRUCTION AND DESIGNING	PV00235911
RICH LANKA GARMENTS	PV71717
RICH LANKA HOTEL	PV69897
RICH LANKA TOURISM & INDUSTRY	
RICH LIGHT APPARELS	PV7001
RICH LINE INVESTMENT	PV00217553
RICH LOOK INTERNATIONAL	PV100952
RICH MARK HOLDING	PV00222961
RICH MOON	
RICH MORE LANKA	PV00202620
RICH MOTORS	PV00242874
RICH MOUNDS VILLAS AND RESORTS	
RICH MOUNT	PV00284968
RICH PARTS AUTOMOTIVE EXPORTERS	PV00279973
RICH POINT	PV00233840
RICH ROOTS	PV00213738
RICH RUBBER PRODUCT	PV79612
RICH SHADOW	PV84155
RICH STYLE	PV83880
RICH TAILOR	PV00260382
RICH TEC	PV00234811
RICH VISION	PV00206310
RICH WASH	PV124257
RICH WAY GROUP LANKA	PV100938
RICH WEAR FASHION	PV00277102
RICH `N'' LANKA . [N(PVS) 15852]	PV17232
RICHARD FOUNDATION	GA00239452
RICHARD MANUFACTURERS	PV10842
RICHARD PIERIS DISTRIBUTORS	PB844
RICHARD PIERIS FINANCE	PB4751
RICHARD PIERIS PLANTATIONS	PV5479
RICHARD PIERIS RUBBER COMPOUNDS	PB907
RICHARD PIERIS RUBBER PRODUCTS	PB462
RICHARD PIERIS SECURITIES	PV72582
RICHARD PIERIS TYRE COMPANY	PB640
RICHARD ROBERTS KANDY	PV16325
RICHARD SON	PV17118
RICHARD TRADING COMPANY	PV4968
RICHARD TRAVELS AND TOURS	PV1947
RICHARDS TOOLS	PV00210904
RICHARDSON ELECTRIC	PV829
RICHARDSON ENGINEERING	PV66619
RICHARDSON HOLDINGS	PV86394
RICHARDSON MOTORS	PV129540
RICHARDSON OUTDOOR	PV773
RICHART GREEN ARCADE	PV00233224
RICHBAY WHOLESALE TRADING COMPANY	PV00241683
RICHCO FLEXPACK	PV5488
RICHCOM EDUCATION	PV00258035
RICHDEAL.LK	PV00226069
RICHE ESCAPE	PV119941
RICHEL GARDEN	PV00245225
RICHER AGRO	PV00262867
RICHER HARVEST CO.	PV00236633
RICHESST INTERNATIONAL HOLDINGS	PV00221543
