name	registration_no
RINA CEYLON	PV88674
RINA GEMS	PV00240163
RINACO TRADING	PV72357
RINAZA HOLDING	PV00276977
RINCOM LANKA COMMUNICATION SYSTEMS	PV69953
RINDHA MOTORS	PV00226114
RINEA ENTERPRISES	PV00217180
RING CONSTRUCTIONS	PV00213354
RING CONSULTANCY	PV121934
RING ENGINEERING	PV1478
RING ENTERPRISES	PV83905
RING ROZELLA	
RINGING MORE MOBILE	PV00213271
RINGWAY	PV00269787
RINGWAY INTERNATIONAL	PV00229713
RINKOON GLOBAL VENTURES	PV84730
RINMEE LANKA	PV00218136
RINNOV INTERNATIONAL	PV00218024
RINO TRADE EN TOUR	PV90804
RINOMA AUTO LAND	PV92903
RINOSA AND SONS INTERNATIONAL	PV00260282
RINOSHA ENTERPRISES	PV105265
RINSI ENTERPRISES	PV4266
RINSTRUM	PV83795
RINZAN TRANSPORT SERVICES	PV00248373
RINZEN LABORATORIES	PV6339
