name	registration_no
AIM ART	PV00293464
AIM CONSTRUCTION & ENGINEERING	PV91219
AIM DREAM INTERNATIONAL	PV00223813
AIM FIRST CONSULTING	PV00248544
AIM I Q	PV111386
AIM LANKA MARKETING	
AIM POS	PV112510
AIM ROBOTICS	PV00275065
AIM TECHNOLOGIES	PV70958
AIMA SPA	PV00254177
AIMAN MARKETING & TRADERS	PV00283804
AIMENSION TECHNOLOGIES	PV00205809
AIMNOW	PV129348
AIMONE HOLDINGS	PV00264745
AIMS & AQLI	PV20794
AIMS COMPUTER INTERNATIONAL	PV19106
AIMS ENGINEERING AND CONSTRUCTION SERVICES	PV00247332
AIMS INTERNATIONAL	PV11469
AIMS LEISURE AND HOSPITALITY	PV00247502
AIMS NEW ZEALAND	PV00286763
AIMS PLANTATION AND AGRO SERVICES	PV00247435
AIMS SMART CODE	PV21507
AIMS SOFT ASIA	PV00229262
AIMS TECHNOLOGY SOLUTIONS	PV72547
AIMTRAD ENGINEERING AND CONSTUCTION	PV81574
