name	registration_no
SAM & JIM HOLDINGS	PV00224914
SAM AND WICK DEVELOPMENT	PV10813
SAM ASIA MANPOWER RECRUITMENT	PV91805
SAM AUTOMOBILE  ENGINEERING	PV00292193
SAM DAM ENGINEERING AND CONSTRUCTIONS	PV102731
SAM DELIGHTS	PV125166
SAM ENGINEERING AND TECHNICAL SERVICE	PV00261537
SAM ENTERPRISES	PV00299191
SAM GEMS EXPORTER	PV00292689
SAM GEMS, JEWELLERY & GROCERIES	PV00245073
SAM GLOBAL EXPORTS	PV00287386
SAM GLOBAL HOLDINGS	PV00208588
SAM HEE LANKA	PV16745
SAM HIGE	PV130563
SAM HOLDINGS	PV122767
SAM IMPEX	PV00223563
SAM INTERNATIONAL TRADING	PV00203315
SAM IT COMPANY	PV00274153
SAM JEON CO.	NF91
SAM KU	PV97836
SAM LANKA DISTRIBUTION	PV87398
SAM LANKA ELECTRICAL	PV00271537
SAM LANKA GROUP	PV91799
SAM LANKA ICE	PV69340
SAM LANKA ICE AMBALANGODA	PV84175
SAM LANKA ICE PANADURA	PV71344
SAM LANKA INTERNATIONAL	PV00269064
SAM MADE DESIGN	PV95731
SAM NIROGYA	PV117457
SAM PARKING MANAGEMENT	
SAM PRINTING TECHNOLOGY	PV00275654
SAM PRODUCTS	PV00208808
SAM SAMARASEKARA & COMPANY	PV19309
SAM STRUCTURAL STEEL ENGINEERS & DESIGNERS	PV98696
SAM SUPER INTERNATIONAL	PV128779
SAM TEA ESTATE	PV00228273
SAM TRADING ENTERPRISES	PV00208567
SAM VENTURES	PV00299103
SAM WOO LANKA	PV81954
SAM'S DAIYA CHILLIES	PV00252565
SAM'S SERVICES AND PRODUCTS	PV00288691
SAM-P VET & AGRO	PV00283867
SAMA ARABIC RESTAURANT	PV100017
SAMA AUTO	PV00212630
SAMA ESCAPES	PV129307
SAMA HAJJ TRAVRLS & TOURS	PV113276
SAMA WINISURU SANGAMAYA	GL00202074
SAMAA HOLDINGS	PV61013
SAMABE HOTELS	PV00236140
SAMACON	PV9178
SAMAD WAJID TRADING AND CONTRACTING COMPANY	PV70619
SAMADHI DEVELOPERS	PV98382
SAMADHI DREAMS	PV00273072
SAMADHI ENTERPRISES HOLDING	
SAMADHI HOLDINGS	PV120123
SAMADHI HOUSE	PV00267465
SAMADHI INSTITUTE	PV00259864
SAMADHI INTERNATIONAL	PV62407
SAMADHI MICRO CREDIT AND LEASING	PV113094
SAMADHI PROPERTY & INVESTMENT LANKA	PV129391
