name	registration_no
SAK NADA	PV73282
SAKAAI MOTORS	PV00263863
SAKAI LANKA	PV65057
SAKAI NIPPON	
SAKAI TRADING	PV113864
SAKASA INTERNATIONAL	PV92909
SAKAYO SOLUTIONS	PV115038
SAKDUNU HOLDINGS	PV111755
SAKEENAH INSTITUTE OF STUDIES	PV103811
SAKEL	PV13700
SAKETHA MEDURA	PV89963
SAKI CONSTRUCTION & SUPPLIERS	PV00200640
SAKI ENGINEERING CONSTRUCTIONS	PV584
SAKI GLASS AND HOLDING COMPANY	PV00248166
SAKI HOTELS & MANAGEMENT	PV00206589
SAKIGAKE CORPORATION	PV130289
SAKILA PERERA STUDIO	PV00259863
SAKINI JAPANESE LANGUAGE SCHOOL	
SAKISANI EXPORT	PV00260834
SAKITH LANKA HOLDINGS	PV00246348
SAKKURA TRADING LANKA	PV73266
SAKKY LANKA INTERNATIONAL	PV00226395
SAKMA SERVICES AND ENTERPRISES	PV00210918
SAKO RANK	PV00243484
SAKOLA TRADING	PV00281277
SAKONA ASSETS	PV00250167
SAKRA HOLDINGS	PV00245914
SAKRIO	PV89169
SAKSEL LUNUVILLE COIR PRODUCTS	PV17050
SAKSEL NATURAL PRODUCTS	PV15011
SAKSEL NATURAL PRODUCTS LANKA	PV8964
SAKTHI APPARELS LANKA	PV78532
SAKTHI CONSTRUCTION COMPANY	PV18498
SAKTHI LANKA BANGLA	PV00210779
SAKTHI PAPERS	PV19266
SAKTHY ESTATE ENTERPRISES	PV19814
SAKTI AGRO INTERNATIONAL	PV115650
SAKU HOLDINGS	PV00278156
SAKU INTERNATIONAL TRADING	PV93920
SAKU LANKA TOURS	PV00278669
SAKUKI DENTAL HOSPITAL	PV91691
SAKUMA TRADING	PV73023
SAKUN DISTRIBUTORS	PV00213894
SAKUNA CONSTRUCTION	PV00288405
SAKUNA HOLDINGS	PV79399
SAKUNA INTERNATIONAL	PV00253146
SAKUNA TECHNOLOGIES	PV81184
SAKUNTHALA	PV71506
SAKUNTHALA EQUIPMENT HIRE	PV102445
SAKUNTHALA HOTELS	PV102218
SAKUNTHALAS HOTEL AND RESTAURANT	PV130249
SAKURA  JAPAN FOREIGN EDUCATION CENTRE	PV00268757
SAKURA AGENCIES	PV9002
SAKURA AGRO SERVICES	PV00268536
SAKURA CAFE	PV00212352
SAKURA CAPITAL	PV120217
SAKURA CHERRY BLOSSOM CULTURAL CENTER AND HOTEL	PV00222772
SAKURA DENTAL HOSPITAL	PV14651
SAKURA DISTRIBUTORS WHOLESALER	PV18167
SAKURA FASHIONS	PV15025
SAKURA FOODS	PV60170
SAKURA FOREIGN EMPLOYMENT	PV100735
SAKURA GLOBAL	PV91766
SAKURA GLOBAL HOLIDAYS	PV92320
SAKURA GOLDEN MOTORS	PV00288848
SAKURA GOODWILL TRADING COMPANY	PV108584
