name	registration_no
SAL DISTRIBUTORS	PV18448
SAL PROPERTY MANAGEMENT CEYLON	PV78373
SALA ENTERPRISES	PV17075
SALA G.I.S.	PV72260
SALA GLOBAL	PV00245053
SALA HOLDINGS	PV127551
SALA LEISURE	PV00201412
SALAAH INTERNATIONAL	PV00281112
SALACIA INVESTMENTS	PV113075
SALACY INTERNATIONAL	PV64468
SALAD FACTORY	PV00254788
SALAD HOUSE	PV00287718
SALADIN INTERNATIONAL ENTERPRISES	PV89874
SALADURA	PV68653
SALAF TRADING	PV00281328
SALAGA ENTERPRISES	PV00275842
SALAHUDEEN & SONS GROUP	PV00263295
SALAKA COLOUR PHOTO	PV9146
SALAKA FOODS	PV9667
SALAKA RECREATION CLUB	PV00267110
SALAKA TRADE CENTRE AND PHARMACY	PV9107
SALAKNIB GETAWAYS	PV121207
SALAMANCA RISK MANAGEMENT	FC1178
SALAMANDER INVESTMENTS	PV74976
SALAMATH IMPORTS & EXPORTS	PV00219718
SALAMUTHU COMPANY	PV60255
SALAMUTHU PUBLISHERS	PV76194
SALANKA PLANTATION	PV00290858
SALARA FOOD PRODUCTS	PV00290629
SALARIVO	
SALASI LANKA	PV3742
SALASI LANKA ENGINEERING SERVICES	PV70530
SALASI PHARMA	PV00228337
SALCA PUBLISHERS	PV104260
SALCALINK	PV00203453
SALCO MARKETING	PV62124
SALCO TRADING	PV92149
SALDANA	PV70457
SALEEM LATHE & ENGINEERING WORKS	PV00291477
SALEEMS	PV20538
SALEESA TRADERS	PV7642
SALEHRAH EXIM	PV00203325
SALEM INVESTMENT	PV100225
SALEM TOURS & CONFERENCES	
SALENRO HOLDINGS	PV00256510
SALES BUG	PV00208402
SALES CAPITAL B P O	PV00242124
SALES CONNECT	PV00220924
SALES PLAY	PV103226
SALES SHOWERS	PV66197
SALESIAN SISTERS SERVICES OF EMPOWERMENT	GL00233055
SALESRECKON.COM TECHNOLOGIES	PV00228978
SALFORD INTERNATIONAL	PV87931
SALGA PRINT	PV69477
SALGADO BAKERS	PV112043
SALGADO CATERERS	PV112057
SALGADO HOTELS	PV112058
SALGADOE MOTORS	PV00250065
SALHI LANKA TRAVELS	PV85513
SALIANCE FITNESS CENTRE	PV71439
SALICS TRADE COMPANY	PV80408
SALIENCE ENGINEERING	PV00208158
SALIENT ADVERTISES	PV68847
SALIENT AGRINUTRITION	PV123436
SALIENT AGROFEEDS	PV83330
SALIENT INTERNATIONAL HOLDING	PV00261385
SALIH HOLDINGS	PV97226
SALIK ENGINEERING	PV00200643
SALIKA HOLDINGS	PV20447
SALILA	PV9961
SALINA	PV5660
SALINA CHEMIST	PV14015
SALINA SUPER DRUGS	PV105379
SALINDA HOLDINGS	PV14216
SALINDA SUPER - K W	PV63736
SALINDA SUPER - R G	PV63735
SALINTA MIGRATION SERVICE	PV00271270
SALITRO	PV00216309
SALIX CAPRIA AGRO	
SALIX INTERNATIONAL	PV15284
SALIYA  INVESTMENTS	
SALIYA & SONS SUPPLIERS	PV108306
SALIYA ENTERPRISES	PV114734
SALIYA HOMES & CONSTRUCTIONS	PV00268300
SALIYA IMPORTERS	PV67988
SALIYA TRADERS	PV104496
SALKA GLOBAL TECHNOLOGIES	PV127146
SALLELANKA	PV85170
SALLELANKA SOLUTIONS	PV104065
SALLEY’S CREATIONS	PV00276446
SALLI  BEACH RESIDENTS	PV00286335
SALLI MALLA	PV00209938
SALLILANKA TECHNOLOGY	PV00284574
SALLY AMMAN TRANSPORT	PV00267513
SALMA INTERNATIONAL	PV00286283
SALMA TRADING	PV00261504
SALMAL AUTO AND CREDIT	PV124214
SALMAL CERAMIC	PV00211877
SALMAL EXERCISE BOOKS INDUSTRIES	PV20338
SALMAL INTERNATIONAL AGENCIES	PV11355
SALMAL LANKA	PV74132
SALMAL MARKETING SERVICE	PV8228
SALMAL PAPER CRAFT	PV9590
SALMAL PILING	PV91025
SALMAL TRADING	PV92504
SALMAN & SONS CLEARING AND FOWARDING	PV125348
SALMAS SUPER NEEDS	PV96501
SALMI ( U.K.)	NF348
SALMO LANKA	PV00268871
SALOFER GROUP	PV00231749
SALOMI CHEMICALS	PV69540
SALON  BEAUTY  BRIDE	PV00255631
SALON  GLORIOUS	PV00264016
SALON  THILAN	PV00259238
SALON 365	
SALON 4 U	PV00244096
SALON 44 PLUS	PV116923
SALON 7TH HEAVEN	PV00248626
SALON A 9 & ACADEMY	PV00209805
SALON ACHINI MARASINGHE	PV00233293
SALON ADORE	PV00255694
SALON AKARSHA	
